ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20230005423,2023-03-07,06:15:00,1,Collision with vehicle,2,Tuesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),2,783825,2,0,1,0,2,3,1,5,Not at intersection,2,100,Freeway
T20230005593,2023-03-08,16:10:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,40096,2,0,1,0,1,2,1,1,Cross intersection,2,040,Arterial Other
T20230005588,2023-03-08,16:20:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,767155,2,0,1,1,0,2,1,2,T intersection,2,080,Local Road
T20230005587,2023-03-08,12:29:00,4,Collision with a fixed object,3,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,762492,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20230005747,2023-03-08,17:20:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,2,780213,2,0,0,2,0,2,1,1,Cross intersection,3,070,Freeway
T20230005579,2023-03-08,13:02:00,4,Collision with a fixed object,3,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,774073,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20230005536,2023-03-08,08:20:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,783945,1,0,1,1,1,3,1,2,T intersection,2,050,Local Road
T20230005591,2023-03-08,08:15:00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE,2,65799,2,0,0,1,1,2,2,1,Cross intersection,3,040,Local Road
T20230005518,2023-03-08,02:30:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),3,777185,2,0,0,2,0,2,1,5,Not at intersection,3,040,Freeway
T20230008017,2023-03-08,15:29:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,780747,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20230005545,2023-03-08,10:18:00,4,Collision with a fixed object,3,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,783913,1,0,1,0,0,1,1,5,Not at intersection,2,050,
T20230015069,2023-03-08,05:10:00,4,Collision with a fixed object,3,Wednesday,189,OTHER ACCIDENTS ON CURVE NOT INCLUDED IN DCAs 180-184,2,778289,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20230006237,2023-03-08,12:00:00,2,Struck Pedestrian,4,Wednesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,9,36952,1,0,1,0,1,2,2,1,Cross intersection,2,999,Local Road
T20230005664,2023-03-08,20:15:00,8,No collision and no object struck,3,Wednesday,180,OFF CARRIAGEWAY ON RIGHT BEND,2,780736,1,0,0,1,0,1,2,1,Cross intersection,3,050,Local Road
T20230006187,2023-03-08,08:04:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,780375,3,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20230006320,2023-03-08,07:10:00,1,Collision with vehicle,3,Wednesday,111,RIGHT FAR (INTERSECTIONS ONLY),2,54722,3,0,0,1,2,3,2,2,T intersection,3,050,Local Road
T20230009386,2023-03-08,08:30:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,2,780748,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20230005592,2023-03-08,17:40:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,40373,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20230006859,2023-03-08,08:02:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,63406,2,0,0,2,0,2,2,1,Cross intersection,3,999,Local Road
T20230005574,2023-03-08,11:45:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,761790,2,0,1,0,1,2,2,5,Not at intersection,2,060,Arterial Highway
T20230005568,2023-03-08,12:07:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,780859,2,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20230005608,2023-03-08,14:59:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,769774,2,0,0,3,2,5,1,5,Not at intersection,3,060,Arterial Other
T20230005578,2023-03-08,14:20:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,765268,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20230005584,2023-03-08,15:03:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,759475,1,0,0,1,1,2,1,5,Not at intersection,3,040,Arterial Other
T20230005566,2023-03-08,09:30:00,1,Collision with vehicle,3,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,759926,2,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Other
T20230005559,2023-03-08,12:06:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,775663,2,0,1,0,1,2,1,5,Not at intersection,2,080,
T20230005542,2023-03-08,09:00:00,1,Collision with vehicle,3,Wednesday,124,RIGHT/RIGHT BOTH VEHs FROM OPPOSITE DIRECTIONS TURNING RIGHT,1,29449,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20230006291,2023-03-08,11:45:00,1,Collision with vehicle,3,Wednesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,761265,2,0,0,1,1,2,2,5,Not at intersection,3,080,Freeway
T20230006120,2023-03-08,16:15:00,6,Vehicle overturned (no collision),3,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,760951,1,0,0,1,0,1,2,5,Not at intersection,3,100,Freeway
T20230005544,2023-03-08,09:37:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,37508,2,0,1,0,3,4,1,1,Cross intersection,2,060,Arterial Other
T20230005573,2023-03-08,13:15:00,1,Collision with vehicle,3,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,759828,2,0,0,1,1,2,1,2,T intersection,3,080,Arterial Other
T20230005564,2023-03-08,06:43:00,1,Collision with vehicle,4,Wednesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,2,714,2,1,0,0,1,2,1,1,Cross intersection,1,060,Arterial Other
T20230005679,2023-03-08,18:23:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,768518,2,0,1,0,1,2,1,5,Not at intersection,2,110,Freeway
T20230006552,2023-03-08,16:50:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,36785,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20230005609,2023-03-08,18:25:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,767115,3,0,1,0,2,3,1,5,Not at intersection,2,080,Arterial Other
T20230005610,2023-03-08,15:00:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,780350,3,0,1,0,3,4,1,5,Not at intersection,2,060,Arterial Other
T20230005611,2023-03-08,19:52:00,1,Collision with vehicle,3,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,65471,2,0,1,0,1,2,1,1,Cross intersection,2,050,Local Road
T20230005640,2023-03-08,11:15:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,773671,2,0,1,0,2,3,2,1,Cross intersection,2,070,Arterial Other
T20230005572,2023-03-08,12:07:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,44138,2,0,2,1,2,5,1,1,Cross intersection,2,060,Arterial Highway
T20230005613,2023-03-08,20:40:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,774135,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20230018974,2023-03-08,16:00:00,1,Collision with vehicle,3,Wednesday,131,LEFT REAR,1,795211,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Highway
T20230005533,2023-03-08,08:30:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,39160,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20230005553,2023-03-08,07:38:00,1,Collision with vehicle,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,759473,2,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20230005571,2023-03-08,11:51:00,4,Collision with a fixed object,3,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,307512,1,0,0,1,0,1,1,2,T intersection,3,050,Arterial Highway
T20230005560,2023-03-08,09:24:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,779284,1,1,0,0,1,2,1,5,Not at intersection,1,080,Arterial Highway
T20240011054,2023-03-08,10:08:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,802662,2,0,1,0,2,3,1,5,Not at intersection,2,100,Freeway
T20230005551,2023-03-08,11:57:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,759608,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20230007929,2023-03-08,17:20:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,2,7581,2,0,0,1,1,2,2,2,T intersection,3,040,
T20230005514,2023-03-08,01:15:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),5,764479,2,0,1,0,1,2,1,5,Not at intersection,2,080,Local Road
T20230005690,2023-03-08,23:00:00,2,Struck Pedestrian,3,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,773556,1,0,0,1,1,2,2,5,Not at intersection,3,040,Local Road
T20230006586,2023-03-08,21:00:00,1,Collision with vehicle,3,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),6,762020,2,0,0,1,1,2,2,2,T intersection,3,050,Local Road
T20230005565,2023-03-08,08:46:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,783879,2,0,0,1,1,2,1,5,Not at intersection,3,999,Local Road
T20230005532,2023-03-08,08:30:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,56357,2,0,0,3,1,4,1,1,Cross intersection,3,050,Local Road
T20230005612,2023-03-08,18:00:00,8,No collision and no object struck,3,Wednesday,172,OFF CARRIAGEWAY TO RIGHT,2,783909,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20230025129,2023-03-08,15:50:00,1,Collision with vehicle,3,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,42062,2,0,0,1,1,2,2,1,Cross intersection,3,050,Arterial Other
T20240005890,2023-03-08,06:30:00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL,2,799382,1,0,0,1,0,1,2,5,Not at intersection,3,080,Arterial Highway
T20230005599,2023-03-08,18:30:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,37910,2,0,2,0,1,3,1,1,Cross intersection,2,060,Arterial Other
T20230005598,2023-03-08,14:05:00,1,Collision with vehicle,3,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,35352,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Other
T20230005597,2023-03-08,15:20:00,1,Collision with vehicle,3,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,759476,2,0,0,1,1,2,1,2,T intersection,3,888,Arterial Other
T20230005596,2023-03-08,17:17:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,760575,2,0,0,2,1,3,1,5,Not at intersection,3,100,Freeway
T20230005594,2023-03-08,17:09:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,780733,3,0,0,2,2,4,1,5,Not at intersection,3,100,
T20230005602,2023-03-08,17:25:00,2,Struck Pedestrian,3,Wednesday,104,PED WALKING WITH TRAFFIC,2,763357,1,0,0,1,1,2,1,5,Not at intersection,3,040,Local Road
T20230005603,2023-03-08,18:38:00,7,Fall from or in moving vehicle,4,Wednesday,190,FELL IN/FROM VEHICLE,2,764084,1,0,0,1,1,2,1,5,Not at intersection,3,040,Arterial Other
T20230005524,2023-03-08,06:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),5,762491,3,0,0,1,2,3,1,5,Not at intersection,3,100,Arterial Highway
T20230005604,2023-03-08,10:58:00,1,Collision with vehicle,3,Wednesday,137,LEFT TURN SIDESWIPE,1,684308,2,0,0,1,1,2,2,5,Not at intersection,3,040,Arterial Other
T20230005522,2023-03-08,06:40:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,212308,3,0,0,1,2,3,1,5,Not at intersection,3,080,Arterial Other
T20230005606,2023-03-08,18:30:00,1,Collision with vehicle,3,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,759610,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20230005530,2023-03-08,08:24:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,39131,3,0,0,1,2,3,1,1,Cross intersection,3,050,Arterial Other
T20230005520,2023-03-08,04:57:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,776554,1,0,0,2,0,2,2,5,Not at intersection,3,080,Arterial Highway
T20230005519,2023-03-08,02:45:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,774173,1,0,1,0,0,1,1,2,T intersection,2,060,Local Road
T20230005696,2023-03-09,16:15:00,1,Collision with vehicle,4,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,35769,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Highway
T20230005797,2023-03-09,15:00:00,2,Struck Pedestrian,4,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,61657,1,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20230005633,2023-03-09,08:49:00,6,Vehicle overturned (no collision),4,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,52968,1,0,0,1,0,1,1,1,Cross intersection,3,050,Local Road
T20230005698,2023-03-09,19:30:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,780739,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20230005648,2023-03-09,12:05:00,1,Collision with vehicle,5,Thursday,132,RIGHT REAR.,1,38457,3,0,2,1,0,3,1,2,T intersection,2,060,Arterial Other
T20230005627,2023-03-09,07:45:00,1,Collision with vehicle,4,Thursday,120,HEAD ON (NOT OVERTAKING),2,780735,2,0,0,1,1,2,1,5,Not at intersection,3,080,Arterial Other
T20230005683,2023-03-09,18:00:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,780356,3,0,0,1,4,5,1,5,Not at intersection,3,050,
T20230005628,2023-03-09,08:07:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,775758,2,0,1,2,0,3,1,5,Not at intersection,2,060,Local Road
T20230005711,2023-03-09,22:09:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,3,39398,2,0,1,1,1,3,1,2,T intersection,2,070,Arterial Other
T20230005659,2023-03-09,08:36:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,774703,1,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20230005701,2023-03-09,15:45:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36172,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20230005704,2023-03-09,18:20:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,59609,2,0,2,2,0,4,1,1,Cross intersection,2,050,Local Road
T20230005668,2023-03-09,07:33:00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL,1,780353,1,0,1,0,1,2,1,5,Not at intersection,2,100,Arterial Other
T20230005669,2023-03-09,12:52:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,759721,2,0,1,1,0,2,1,5,Not at intersection,2,060,Local Road
T20230005670,2023-03-09,12:31:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,767257,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20230005671,2023-03-09,15:25:00,1,Collision with vehicle,4,Thursday,121,RIGHT THROUGH,1,760568,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20230005981,2023-03-09,17:05:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,761375,2,0,0,1,1,2,2,5,Not at intersection,3,040,Arterial Highway
T20230009817,2023-03-09,20:10:00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL,9,780533,1,0,0,1,0,1,2,5,Not at intersection,3,080,
T20230005708,2023-03-09,07:40:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,774898,2,0,0,2,0,2,1,4,Multiple intersection,3,999,Freeway
T20230005676,2023-03-09,16:59:00,2,Struck Pedestrian,4,Thursday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,759612,1,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Other
T20230005625,2023-03-09,07:40:00,2,Struck Pedestrian,5,Thursday,104,PED WALKING WITH TRAFFIC,1,761267,1,0,1,0,1,2,1,5,Not at intersection,2,060,Local Road
T20230005678,2023-03-09,15:22:00,1,Collision with vehicle,4,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,759829,3,0,0,1,2,3,1,5,Not at intersection,3,080,
T20230005680,2023-03-09,16:23:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,761896,6,0,2,0,4,6,1,5,Not at intersection,2,070,Arterial Other
T20230005637,2023-03-09,07:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,760029,2,0,0,1,1,2,1,2,T intersection,3,080,Arterial Other
T20230005646,2023-03-09,09:44:00,2,Struck Pedestrian,4,Thursday,108,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,1,36584,1,0,0,1,1,2,1,2,T intersection,3,040,Local Road
T20230005619,2023-03-09,02:30:00,4,Collision with a fixed object,5,Thursday,189,OTHER ACCIDENTS ON CURVE NOT INCLUDED IN DCAs 180-184,5,780734,1,0,2,1,1,4,1,5,Not at intersection,2,050,Local Road
T20230006640,2023-03-09,11:40:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52234,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20230005682,2023-03-09,16:30:00,1,Collision with vehicle,4,Thursday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,762014,2,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Other
T20230005722,2023-03-09,21:23:00,4,Collision with a fixed object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,3,769291,1,1,1,0,0,2,1,5,Not at intersection,1,040,Local Road
T20230005626,2023-03-09,08:33:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,36216,2,0,1,0,1,2,1,1,Cross intersection,2,050,Local Road
T20230005709,2023-03-09,17:40:00,2,Struck Pedestrian,4,Thursday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,774185,1,0,1,0,1,2,2,5,Not at intersection,2,050,Local Road
T20230006202,2023-03-09,06:45:00,4,Collision with a fixed object,4,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,9,760954,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20230005689,2023-03-09,15:00:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,664754,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20230005685,2023-03-09,16:00:00,2,Struck Pedestrian,5,Thursday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,759613,1,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20230005715,2023-03-09,05:30:00,4,Collision with a fixed object,4,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,766456,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Other
T20230005712,2023-03-09,16:20:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,762370,3,0,0,1,2,3,1,5,Not at intersection,3,050,Local Road
T20230005705,2023-03-09,20:40:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,23933,1,0,1,0,0,1,1,1,Cross intersection,2,060,Local Road
T20230005630,2023-03-09,09:15:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,66069,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20230005719,2023-03-09,22:50:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,336,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20230006254,2023-03-09,17:50:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,761264,4,0,0,1,3,4,2,5,Not at intersection,3,050,Arterial Other
T20230005655,2023-03-09,13:10:00,1,Collision with vehicle,4,Thursday,152,PULLING OUT (OVERTAKING),1,773780,2,0,1,1,3,5,1,5,Not at intersection,2,100,Local Road
T20230005652,2023-03-09,08:30:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38987,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20230005757,2023-03-09,17:00:00,6,Vehicle overturned (no collision),5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,763742,1,0,1,0,0,1,1,5,Not at intersection,2,040,Arterial Highway
T20230005687,2023-03-09,16:50:00,1,Collision with vehicle,4,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY),1,43155,2,0,0,2,2,4,1,2,T intersection,3,050,Local Road
T20230005688,2023-03-09,14:32:00,1,Collision with vehicle,4,Thursday,121,RIGHT THROUGH,1,1356,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20230005691,2023-03-09,18:29:00,1,Collision with vehicle,4,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,760030,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20230005692,2023-03-09,15:00:00,1,Collision with vehicle,4,Thursday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,1,780737,3,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20230005693,2023-03-09,18:24:00,7,Fall from or in moving vehicle,5,Thursday,190,FELL IN/FROM VEHICLE,1,759722,1,0,1,0,1,2,1,5,Not at intersection,2,100,
T20230005629,2023-03-09,07:52:00,1,Collision with vehicle,5,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,783761,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20230007955,2023-03-09,20:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,780746,2,0,0,1,1,2,1,3,Y intersection,3,070,Arterial Other
T20230007561,2023-03-09,08:35:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,39673,3,0,0,1,2,3,1,1,Cross intersection,3,060,Local Road
T20230005789,2023-03-10,15:15:00,4,Collision with a fixed object,5,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,783795,2,0,0,1,1,2,1,5,Not at intersection,3,100,Local Road
T20230005784,2023-03-10,15:50:00,1,Collision with vehicle,6,Friday,169,OTHER ON PATH,1,761578,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20230005812,2023-03-10,17:40:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,2,278539,2,0,0,3,0,3,1,1,Cross intersection,3,080,Arterial Highway
T20230005782,2023-03-10,10:51:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),1,50619,2,0,1,3,1,5,1,1,Cross intersection,2,100,Arterial Other
T20230005781,2023-03-10,17:20:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),9,776244,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20230006087,2023-03-10,17:45:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),2,777785,2,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Other
T20230005774,2023-03-10,13:15:00,1,Collision with vehicle,5,Friday,116,LEFT NEAR (INTERSECTIONS ONLY),1,49703,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20230005770,2023-03-10,14:50:00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,124300,2,0,0,1,1,2,1,5,Not at intersection,3,999,Arterial Other
T20230005769,2023-03-10,14:00:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,609054,2,0,1,0,6,7,1,2,T intersection,2,080,Arterial Other
T20230005768,2023-03-10,09:50:00,1,Collision with vehicle,5,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,74165,2,0,0,1,2,3,1,2,T intersection,3,100,Arterial Highway
T20230005765,2023-03-10,12:30:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,1,760032,2,0,0,1,1,2,2,5,Not at intersection,3,030,
T20230005736,2023-03-10,09:20:00,4,Collision with a fixed object,5,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,761577,1,0,0,1,0,1,1,5,Not at intersection,3,110,Freeway
T20230006536,2023-03-10,06:50:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),9,1139,2,0,0,1,0,1,2,1,Cross intersection,3,080,Arterial Other
