ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20140007379,2014-04-09,17:20:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,269802,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20140007378,2014-04-09,17:30:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,2,40287,4,0,1,2,3,6,1,2,T intersection,2,060,Arterial Other
T20140007377,2014-04-09,15:45:00,1,Collision with vehicle,4,Wednesday,129,OTHER OPPOSING MANOEUVRES NOT INCLUDED IN DCAs 120-125.,1,270728,2,0,0,2,1,3,1,5,Not at intersection,3,050,Local Road
T20140007376,2014-04-09,18:00:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),3,247763,2,0,1,0,1,2,1,5,Not at intersection,2,040,Arterial Other
T20140007375,2014-04-09,14:55:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,272697,1,0,1,0,0,1,1,5,Not at intersection,2,080,Local Road
T20140007370,2014-04-09,15:06:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,269989,2,0,1,0,1,2,1,5,Not at intersection,2,050,Arterial Other
T20140010495,2014-04-09,18:30:00,1,Collision with vehicle,3,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),2,283070,2,0,0,1,1,2,2,2,T intersection,3,060,
T20140007367,2014-04-09,15:50:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,44804,3,0,2,0,1,3,1,5,Not at intersection,2,080,Arterial Other
T20140008451,2014-04-09,16:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,51735,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Highway
T20140007881,2014-04-09,21:20:00,1,Collision with vehicle,4,Wednesday,111,RIGHT FAR (INTERSECTIONS ONLY),6,270911,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20140008346,2014-04-09,14:20:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,35399,2,0,0,3,1,4,2,1,Cross intersection,3,060,Arterial Other
T20140007491,2014-04-09,17:15:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,36457,1,0,0,1,0,1,2,2,T intersection,3,050,Arterial Other
T20140007352,2014-04-09,06:30:00,1,Collision with vehicle,3,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,43460,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20140007350,2014-04-09,14:05:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,270721,2,0,0,2,1,3,1,5,Not at intersection,3,080,Arterial Highway
T20140007349,2014-04-09,11:30:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,45100,2,0,1,1,1,3,1,2,T intersection,2,070,Arterial Other
T20140007348,2014-04-09,13:40:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,52971,4,0,1,1,3,5,1,1,Cross intersection,2,060,Arterial Highway
T20140007343,2014-04-09,12:05:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,35800,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20140007340,2014-04-09,00:30:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,35408,1,0,1,0,0,1,2,1,Cross intersection,2,060,Arterial Other
T20140007338,2014-04-09,11:00:00,4,Collision with a fixed object,4,Wednesday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,272016,1,0,1,0,0,1,2,5,Not at intersection,2,999,Local Road
T20140007335,2014-04-09,10:45:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,51682,2,0,0,1,3,4,1,2,T intersection,3,060,Local Road
T20140007334,2014-04-09,09:55:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,15399,1,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20140007330,2014-04-09,08:30:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,47183,1,0,0,1,0,1,1,3,Y intersection,3,060,Arterial Highway
T20140007326,2014-04-09,09:55:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,38373,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20140007325,2014-04-09,08:39:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,250803,2,0,1,0,1,2,1,2,T intersection,2,040,
T20140007323,2014-04-09,06:55:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,2,270715,1,0,0,1,0,1,2,5,Not at intersection,3,080,Arterial Other
T20140007316,2014-04-09,09:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,270480,2,0,1,1,1,3,1,5,Not at intersection,2,100,Arterial Highway
T20140007312,2014-04-09,08:50:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,46308,1,0,0,1,0,1,1,2,T intersection,3,040,Arterial Other
T20140007308,2014-04-09,07:55:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,40296,1,0,0,1,0,1,1,1,Cross intersection,3,060,Arterial Other
T20140007306,2014-04-09,07:20:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,2,38983,1,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20140007473,2014-04-09,23:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),3,270744,3,0,0,1,2,3,1,5,Not at intersection,3,100,Freeway
T20140009021,2014-04-09,22:30:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,271062,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20140008035,2014-04-09,14:00:00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL,1,270753,1,0,0,1,0,1,2,5,Not at intersection,3,100,Local Road
T20140010617,2014-04-09,21:40:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),3,274043,2,0,0,1,2,3,2,5,Not at intersection,3,060,
T20140016235,2014-04-09,15:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,37803,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20140007633,2014-04-09,15:15:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,269856,3,0,1,0,4,5,1,5,Not at intersection,2,060,Arterial Other
T20140007317,2014-04-09,08:50:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,71364,2,0,0,2,0,2,1,2,T intersection,3,100,Arterial Other
T20140016813,2014-04-09,19:34:00,1,Collision with vehicle,4,Wednesday,162,ACCIDENT OR BROKEN DOWN,3,274491,4,0,0,1,3,4,1,5,Not at intersection,3,100,Freeway
T20140008744,2014-04-09,05:50:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,36960,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20140007921,2014-04-09,15:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,424,2,0,0,1,2,3,2,1,Cross intersection,3,070,Arterial Highway
T20140007438,2014-04-09,21:15:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,169,1,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20140007427,2014-04-09,07:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,270740,2,0,0,1,1,2,2,5,Not at intersection,3,080,Arterial Highway
T20140007420,2014-04-09,10:20:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,270910,3,0,0,2,2,4,2,5,Not at intersection,3,060,Arterial Other
T20140007410,2014-04-09,13:30:00,6,Vehicle overturned (no collision),4,Wednesday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,270909,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20140007408,2014-04-09,21:45:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,269803,3,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20140009099,2014-04-09,13:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,270552,2,0,0,1,2,3,1,5,Not at intersection,3,080,Arterial Other
T20140007407,2014-04-09,12:30:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,1,41681,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20140007405,2014-04-09,11:52:00,6,Vehicle overturned (no collision),4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,9,271785,1,0,1,0,0,1,1,5,Not at intersection,2,110,Freeway
T20140007400,2014-04-09,22:40:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,36837,1,0,0,1,1,2,1,2,T intersection,3,040,Arterial Other
T20140007397,2014-04-09,22:00:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,9,37829,1,0,0,1,2,3,2,1,Cross intersection,3,060,Arterial Other
T20140007395,2014-04-09,16:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,234609,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20140007394,2014-04-09,03:00:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,271403,1,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20140007390,2014-04-09,17:00:00,1,Collision with vehicle,4,Wednesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),2,827,2,0,1,0,1,2,1,2,T intersection,2,080,
T20140007388,2014-04-09,16:40:00,1,Collision with vehicle,4,Wednesday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,243213,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Highway
T20140007385,2014-04-09,19:00:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,2,270733,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20140007446,2014-04-10,07:45:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,2,269814,1,0,0,2,0,2,1,5,Not at intersection,3,080,Freeway
T20140007437,2014-04-10,11:54:00,1,Collision with vehicle,5,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,47248,2,0,0,1,1,2,1,4,Multiple intersection,3,060,Arterial Other
T20140007500,2014-04-10,19:57:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,3,29400,2,0,1,1,1,3,1,1,Cross intersection,2,060,Arterial Highway
T20140007504,2014-04-10,04:40:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,269819,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20140007546,2014-04-10,15:15:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),9,29421,2,0,0,1,1,2,2,1,Cross intersection,3,999,Arterial Other
T20140007547,2014-04-10,08:42:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,270948,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20140016003,2014-04-10,23:20:00,1,Collision with vehicle,5,Thursday,131,LEFT REAR,3,401,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20140007511,2014-04-10,18:11:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),2,274311,2,0,2,2,5,9,1,5,Not at intersection,2,060,Arterial Highway
T20140007868,2014-04-10,10:30:00,6,Vehicle overturned (no collision),5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,270481,1,0,1,0,0,1,2,5,Not at intersection,2,999,Arterial Other
T20140007561,2014-04-10,16:40:00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,2,230454,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20140007479,2014-04-10,14:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),9,46908,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20150015404,2014-04-10,12:00:00,1,Collision with vehicle,5,Thursday,143,ENTERING PARKING,1,293497,2,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Other
T20140007876,2014-04-10,16:05:00,1,Collision with vehicle,5,Thursday,132,RIGHT REAR.,1,29815,2,0,0,2,1,3,1,2,T intersection,3,060,Arterial Other
T20140009582,2014-04-10,12:35:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,271426,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20140007597,2014-04-10,07:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,245159,6,0,0,2,5,7,1,5,Not at intersection,3,100,
T20140007462,2014-04-10,14:15:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,270944,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20140008967,2014-04-10,20:30:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,57401,2,0,0,1,2,3,2,1,Cross intersection,3,050,Arterial Other
T20140007401,2014-04-10,00:48:00,4,Collision with a fixed object,5,Thursday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,3,39484,1,0,1,0,0,1,1,2,T intersection,2,070,Local Road
T20140007572,2014-04-10,19:55:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),6,41170,2,0,1,0,3,4,2,2,T intersection,2,060,Arterial Other
T20140014089,2014-04-10,19:45:00,1,Collision with vehicle,5,Thursday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,3,278298,2,0,0,1,1,2,1,5,Not at intersection,3,070,
T20140008100,2014-04-10,08:20:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,49649,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Highway
T20140007468,2014-04-10,14:22:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,269815,2,0,1,0,1,2,1,5,Not at intersection,2,060,Local Road
T20140007466,2014-04-10,11:40:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,48065,2,0,0,1,3,4,1,2,T intersection,3,070,Arterial Other
T20140007463,2014-04-10,09:05:00,8,No collision and no object struck,5,Thursday,172,OFF CARRIAGEWAY TO RIGHT,1,270945,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20140007460,2014-04-10,13:50:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,29938,2,0,1,2,1,4,1,1,Cross intersection,2,080,Arterial Highway
T20140010863,2014-04-10,11:35:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,1336,2,0,0,2,1,3,1,2,T intersection,3,999,Arterial Other
T20140009926,2014-04-10,18:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),3,39928,4,0,0,3,3,6,1,2,T intersection,3,060,Arterial Other
T20140007455,2014-04-10,10:30:00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL,1,271425,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20140009746,2014-04-10,04:20:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,271004,1,0,1,0,0,1,1,5,Not at intersection,2,080,Local Road
T20140007447,2014-04-10,06:30:00,4,Collision with a fixed object,5,Thursday,175,OFF END OF ROAD/T-INTERSECTION.,2,880,1,0,1,0,0,1,1,2,T intersection,2,080,Arterial Highway
T20140007482,2014-04-10,13:55:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,282824,2,0,0,3,1,4,2,4,Multiple intersection,3,070,Freeway
T20140007515,2014-04-10,22:45:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,56784,2,0,0,2,0,2,1,1,Cross intersection,3,050,Local Road
T20140007444,2014-04-10,12:15:00,1,Collision with vehicle,5,Thursday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,59561,2,0,0,1,1,2,1,2,T intersection,3,050,Arterial Highway
T20140007440,2014-04-10,12:00:00,2,Struck Pedestrian,5,Thursday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,40282,1,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20140007489,2014-04-10,18:30:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),2,271194,2,0,1,0,1,2,1,5,Not at intersection,2,060,
T20140007911,2014-04-10,17:00:00,2,Struck Pedestrian,5,Thursday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,2,270684,1,0,1,0,1,2,2,5,Not at intersection,2,080,Arterial Highway
T20140008305,2014-04-10,19:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,38885,3,0,0,1,2,3,2,1,Cross intersection,3,060,Arterial Other
T20140007434,2014-04-10,07:30:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,2,38373,2,0,0,3,0,3,1,2,T intersection,3,070,Arterial Other
T20140007429,2014-04-10,08:30:00,8,No collision and no object struck,4,Thursday,182,OFF CARRIAGEWAY ON LEFT BEND,1,356116,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Other
T20140007490,2014-04-10,19:00:00,2,Struck Pedestrian,5,Thursday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,39498,1,0,0,1,1,2,2,1,Cross intersection,3,070,
T20140007887,2014-04-10,14:45:00,4,Collision with a fixed object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,270952,1,0,0,3,0,3,1,5,Not at intersection,3,080,Arterial Other
T20140007423,2014-04-10,06:10:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),2,44804,4,0,1,1,2,4,1,1,Cross intersection,2,080,Arterial Other
T20140008443,2014-04-10,17:45:00,1,Collision with vehicle,4,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING),2,803346,2,0,1,0,1,2,2,5,Not at intersection,2,040,Local Road
T20140007419,2014-04-10,09:00:00,4,Collision with a fixed object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,270943,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20140007418,2014-04-10,05:30:00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL,5,270912,1,0,1,0,0,1,2,5,Not at intersection,2,100,Arterial Other
T20140007415,2014-04-10,05:00:00,6,Vehicle overturned (no collision),5,Thursday,170,OFF CARRIAGEWAY TO LEFT,2,270759,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20140007492,2014-04-10,18:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),3,270946,5,0,0,3,5,8,1,5,Not at intersection,3,080,
T20140007413,2014-04-10,07:46:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,31040,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20140007496,2014-04-10,18:35:00,2,Struck Pedestrian,5,Thursday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,2,29594,1,0,1,0,1,2,1,1,Cross intersection,2,060,Local Road
T20140007530,2014-04-11,10:10:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,38699,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20140007535,2014-04-11,08:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,57527,2,0,0,2,0,2,1,1,Cross intersection,3,070,Arterial Highway
T20140007545,2014-04-11,11:25:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,29437,3,0,1,0,2,3,1,2,T intersection,2,080,Arterial Highway
T20140007549,2014-04-11,09:45:00,8,No collision and no object struck,6,Friday,170,OFF CARRIAGEWAY TO LEFT,1,270806,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20140007553,2014-04-11,14:20:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),9,29716,2,0,0,1,2,3,2,2,T intersection,3,070,Arterial Highway
T20140007557,2014-04-11,12:02:00,4,Collision with a fixed object,6,Friday,175,OFF END OF ROAD/T-INTERSECTION.,1,270812,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20140007562,2014-04-11,15:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,269857,3,0,0,2,3,5,1,5,Not at intersection,3,080,Freeway
T20140007564,2014-04-11,14:45:00,2,Struck Pedestrian,6,Friday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,271104,1,0,1,0,1,2,1,6,Dead end,2,050,
T20140007566,2014-04-11,17:21:00,1,Collision with vehicle,6,Friday,140,U TURN,2,270813,2,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Highway
T20140008127,2014-04-11,18:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),2,270820,3,0,0,1,2,3,2,5,Not at intersection,3,080,
T20140007994,2014-04-11,10:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,270818,2,0,0,1,1,2,2,5,Not at intersection,3,070,Arterial Highway
T20140007642,2014-04-11,18:45:00,2,Struck Pedestrian,6,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,40012,1,0,0,2,0,2,1,2,T intersection,3,060,Local Road
T20140008749,2014-04-11,07:20:00,4,Collision with a fixed object,6,Friday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,2,270821,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Highway
T20140007524,2014-04-11,08:35:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,270807,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20140007521,2014-04-11,06:50:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,38600,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20140007732,2014-04-11,13:45:00,1,Collision with vehicle,6,Friday,143,ENTERING PARKING,1,271597,4,0,0,1,1,2,1,5,Not at intersection,3,030,Local Road
T20140015155,2014-04-11,09:15:00,6,Vehicle overturned (no collision),6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,273544,1,0,0,1,0,1,2,2,T intersection,3,050,Local Road
T20140007998,2014-04-11,07:45:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,278582,2,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20140007598,2014-04-11,23:40:00,1,Collision with vehicle,6,Friday,119,OTHER ADJACENT (INTERSECTIONS ONLY),3,271305,2,0,2,0,0,2,1,2,T intersection,2,060,Arterial Highway
T20140008469,2014-04-11,21:20:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,221880,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20140007855,2014-04-11,06:05:00,1,Collision with vehicle,6,Friday,140,U TURN,3,233390,2,0,1,0,1,2,2,2,T intersection,2,040,Freeway
T20140007865,2014-04-11,07:30:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,28029,2,0,0,2,1,3,1,1,Cross intersection,3,090,Arterial Other
T20140018395,2014-04-11,18:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,43215,2,0,0,1,1,2,2,2,T intersection,3,060,Local Road
T20140007683,2014-04-11,17:00:00,1,Collision with vehicle,6,Friday,132,RIGHT REAR.,2,41295,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20140007529,2014-04-11,05:50:00,1,Collision with vehicle,6,Friday,116,LEFT NEAR (INTERSECTIONS ONLY),3,70620,2,0,1,0,1,2,2,2,T intersection,2,999,Arterial Highway
T20140007513,2014-04-11,00:10:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,270805,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20140007514,2014-04-11,00:16:00,2,Struck Pedestrian,6,Friday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,5,270543,1,1,0,0,1,2,1,5,Not at intersection,1,100,Freeway
T20140007742,2014-04-11,10:10:00,6,Vehicle overturned (no collision),6,Friday,170,OFF CARRIAGEWAY TO LEFT,1,269858,1,0,1,0,0,1,2,2,T intersection,2,060,Local Road
T20140007589,2014-04-11,21:41:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,33748,2,0,0,1,1,2,1,1,Cross intersection,3,050,
T20140007587,2014-04-11,20:00:00,6,Vehicle overturned (no collision),6,Friday,151,OUT OF CONTROL (OVERTAKING),5,270815,1,0,0,2,2,4,1,5,Not at intersection,3,100,Arterial Highway
T20140007586,2014-04-11,14:20:00,4,Collision with a fixed object,6,Friday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,270050,1,0,0,3,1,4,1,5,Not at intersection,3,100,Arterial Highway
T20140007585,2014-04-11,23:00:00,1,Collision with vehicle,6,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,5,270814,2,0,0,3,2,5,1,5,Not at intersection,3,110,Freeway
