ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20150001730,2015-01-25,11:25:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,238675,2,0,1,2,0,3,1,1,Cross intersection,2,060,
T20150001729,2015-01-25,09:30:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,29626,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20150001728,2015-01-25,08:48:00,6,Vehicle overturned (no collision),1,Sunday,170,OFF CARRIAGEWAY TO LEFT,1,281281,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20150001767,2015-01-25,21:46:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,3,45093,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20150001724,2015-01-25,08:45:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,19695,2,0,0,2,0,2,1,2,T intersection,3,080,Arterial Highway
T20150003439,2015-01-25,21:06:00,7,Fall from or in moving vehicle,1,Sunday,190,FELL IN/FROM VEHICLE,6,1210,1,0,1,0,1,2,2,1,Cross intersection,2,040,Arterial Other
T20150001719,2015-01-25,04:10:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,281317,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20150001718,2015-01-25,01:00:00,8,No collision and no object struck,1,Sunday,170,OFF CARRIAGEWAY TO LEFT,3,287247,2,0,1,1,1,3,1,6,Dead end,2,050,
T20150001753,2015-01-25,13:30:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,57566,2,0,2,1,2,5,1,2,T intersection,2,060,Arterial Highway
T20150001756,2015-01-25,16:30:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,281742,2,0,1,0,1,2,1,5,Not at intersection,2,080,Freeway
T20150001743,2015-01-25,13:25:00,1,Collision with vehicle,1,Sunday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,281460,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20150001744,2015-01-25,13:52:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,617,3,0,0,3,1,4,1,1,Cross intersection,3,060,Arterial Other
T20150001762,2015-01-25,19:15:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,2,44477,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20150002004,2015-01-25,15:00:00,6,Vehicle overturned (no collision),0,Sunday,170,OFF CARRIAGEWAY TO LEFT,1,282530,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20150001866,2015-01-25,11:30:00,6,Vehicle overturned (no collision),1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,281526,1,0,1,0,0,1,2,5,Not at intersection,2,888,Local Road
T20150001766,2015-01-25,22:30:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),3,281464,3,0,2,0,2,4,1,5,Not at intersection,2,060,Arterial Highway
T20150002449,2015-01-25,11:00:00,6,Vehicle overturned (no collision),1,Sunday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,1,281813,1,0,0,1,0,1,2,5,Not at intersection,3,999,Arterial Other
T20150002032,2015-01-25,15:00:00,6,Vehicle overturned (no collision),0,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,282170,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20150001768,2015-01-25,20:30:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),2,44961,4,0,0,1,6,7,1,2,T intersection,3,060,Local Road
T20150001750,2015-01-25,12:06:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,281284,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20150001772,2015-01-25,22:45:00,6,Vehicle overturned (no collision),1,Sunday,170,OFF CARRIAGEWAY TO LEFT,5,282575,1,0,2,2,0,4,1,5,Not at intersection,2,999,Local Road
T20150001773,2015-01-25,22:10:00,2,Struck Pedestrian,1,Sunday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,282453,1,0,0,2,3,5,1,5,Not at intersection,3,999,Local Road
T20150001735,2015-01-25,12:40:00,1,Collision with vehicle,0,Sunday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,282744,3,0,0,1,2,3,1,5,Not at intersection,3,100,Freeway
T20150001778,2015-01-25,19:37:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),5,57646,2,0,0,1,7,8,1,2,T intersection,3,050,Arterial Highway
T20150007893,2015-01-25,12:00:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),9,288030,2,0,0,1,1,2,2,5,Not at intersection,3,060,Local Road
T20150001782,2015-01-25,19:20:00,6,Vehicle overturned (no collision),1,Sunday,180,OFF CARRIAGEWAY ON RIGHT BEND,2,282750,1,0,2,0,0,2,1,5,Not at intersection,2,100,Arterial Other
T20150005213,2015-01-25,15:15:00,1,Collision with vehicle,0,Sunday,121,RIGHT THROUGH,1,37056,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Highway
T20150001741,2015-01-25,13:00:00,1,Collision with vehicle,0,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,39821,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20150001740,2015-01-25,13:40:00,1,Collision with vehicle,1,Sunday,137,LEFT TURN SIDESWIPE,1,44823,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20150001739,2015-01-25,13:50:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,252788,2,0,0,1,2,3,1,5,Not at intersection,3,030,Local Road
T20150001723,2015-01-25,08:00:00,6,Vehicle overturned (no collision),1,Sunday,170,OFF CARRIAGEWAY TO LEFT,1,281315,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20150001733,2015-01-25,11:05:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),1,281552,2,0,1,0,2,3,1,5,Not at intersection,2,100,Local Road
T20150001792,2015-01-26,09:00:00,1,Collision with vehicle,2,Monday,111,RIGHT FAR (INTERSECTIONS ONLY),1,37610,2,0,1,0,2,3,1,1,Cross intersection,2,060,Arterial Highway
T20150001798,2015-01-26,12:30:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,35297,1,0,1,0,1,2,1,1,Cross intersection,2,050,Arterial Other
T20150001799,2015-01-26,11:45:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,29858,2,0,0,2,4,6,1,4,Multiple intersection,3,060,Freeway
T20150001802,2015-01-26,11:25:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,40221,2,0,1,1,0,2,1,2,T intersection,2,060,Arterial Other
T20150001803,2015-01-26,12:45:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,50278,2,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Other
T20150001804,2015-01-26,10:20:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,281536,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20150001812,2015-01-26,15:00:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,44196,2,0,0,4,0,4,1,2,T intersection,3,090,Freeway
T20150008561,2015-01-26,11:00:00,8,No collision and no object struck,1,Monday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,288434,1,0,1,0,0,1,2,5,Not at intersection,2,080,Local Road
T20150001814,2015-01-26,06:35:00,4,Collision with a fixed object,1,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,281457,1,0,0,1,2,3,1,5,Not at intersection,3,100,Arterial Highway
T20150001816,2015-01-26,12:40:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,281836,1,1,1,0,0,2,1,5,Not at intersection,1,100,Arterial Other
T20150002076,2015-01-26,16:00:00,6,Vehicle overturned (no collision),2,Monday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,281545,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20150005568,2015-01-26,11:00:00,8,No collision and no object struck,2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,286920,1,0,0,1,0,1,2,4,Multiple intersection,3,050,Local Road
T20150001805,2015-01-26,12:20:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,288196,2,0,3,2,0,5,1,5,Not at intersection,2,080,
T20150004558,2015-01-26,16:47:00,6,Vehicle overturned (no collision),2,Monday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,286076,1,0,0,3,1,4,1,5,Not at intersection,3,100,Local Road
T20150001818,2015-01-26,16:55:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,38262,2,0,3,0,2,5,1,2,T intersection,2,070,Arterial Other
T20150001819,2015-01-26,17:35:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,46278,3,0,1,3,0,4,1,1,Cross intersection,2,070,Arterial Other
T20150001820,2015-01-26,12:20:00,6,Vehicle overturned (no collision),2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),9,287900,1,0,1,1,4,6,1,5,Not at intersection,2,100,Local Road
T20150001822,2015-01-26,15:40:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,281480,1,0,2,3,0,5,1,5,Not at intersection,2,100,Arterial Highway
T20150001823,2015-01-26,17:30:00,8,No collision and no object struck,2,Monday,170,OFF CARRIAGEWAY TO LEFT,1,44909,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20150001830,2015-01-26,19:41:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,2,44879,1,0,0,1,0,1,1,2,T intersection,3,060,
T20150001831,2015-01-26,16:10:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,286502,2,0,0,2,3,5,2,5,Not at intersection,3,060,Arterial Other
T20150001834,2015-01-26,18:20:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,47974,2,0,0,2,1,3,1,1,Cross intersection,3,060,Local Road
T20150001868,2015-01-26,21:30:00,1,Collision with vehicle,1,Monday,121,RIGHT THROUGH,3,227929,2,0,0,1,4,5,1,2,T intersection,3,080,Arterial Other
T20150001775,2015-01-26,03:10:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,3,281307,1,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20150001883,2015-01-26,22:30:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),3,29372,3,0,0,1,2,3,2,1,Cross intersection,3,060,Arterial Highway
T20150001779,2015-01-26,02:15:00,4,Collision with a fixed object,2,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,281417,1,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20150001827,2015-01-26,19:00:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,2,281357,1,0,3,2,0,5,1,5,Not at intersection,2,080,Local Road
T20150001807,2015-01-26,15:00:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,281489,1,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20150001783,2015-01-26,06:15:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),2,64174,2,0,2,0,0,2,1,2,T intersection,2,060,Arterial Other
T20150001817,2015-01-26,11:42:00,1,Collision with vehicle,2,Monday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,281703,2,0,1,0,1,2,1,5,Not at intersection,2,050,Arterial Highway
T20150001789,2015-01-26,08:30:00,3,Struck animal,2,Monday,167,STRUCK ANIMAL,1,281319,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20150003093,2015-01-27,06:30:00,1,Collision with vehicle,3,Tuesday,153,CUTTING IN (OVERTAKING),3,282724,2,0,0,1,1,2,2,5,Not at intersection,3,090,Freeway
T20150006242,2015-01-27,15:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,85180,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20150007736,2015-01-27,15:55:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,290139,2,0,0,1,1,2,2,5,Not at intersection,3,777,Local Road
T20150008426,2015-01-27,08:50:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,55246,2,0,0,1,1,2,1,1,Cross intersection,3,050,
T20150002426,2015-01-27,13:00:00,2,Struck Pedestrian,3,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,286437,1,0,0,1,1,2,2,5,Not at intersection,3,777,
T20150001838,2015-01-27,01:53:00,2,Struck Pedestrian,3,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,238,1,0,1,0,1,2,1,1,Cross intersection,2,040,Local Road
T20150001840,2015-01-27,00:30:00,4,Collision with a fixed object,2,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,4,298351,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20150001855,2015-01-27,10:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,281401,4,0,0,1,3,4,1,5,Not at intersection,3,060,Arterial Other
T20150001858,2015-01-27,08:15:00,2,Struck Pedestrian,3,Tuesday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,281398,1,0,1,0,1,2,1,5,Not at intersection,2,050,
T20150002371,2015-01-27,10:55:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29665,3,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Other
T20150003772,2015-01-27,15:00:00,1,Collision with vehicle,3,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,282440,2,0,0,1,1,2,2,5,Not at intersection,3,040,Arterial Other
T20150001862,2015-01-27,08:40:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,281409,3,0,0,1,1,2,2,5,Not at intersection,3,070,
T20150006434,2015-01-27,16:40:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,56710,3,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Highway
T20150002169,2015-01-27,09:18:00,1,Collision with vehicle,2,Tuesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,357156,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20150003476,2015-01-27,02:00:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),5,282753,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20150001864,2015-01-27,13:00:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,286852,2,0,0,3,1,4,1,5,Not at intersection,3,040,Arterial Other
T20150001871,2015-01-27,13:05:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,221898,2,0,0,4,1,5,1,2,T intersection,3,080,Freeway
T20150001884,2015-01-27,16:10:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,357151,2,0,1,0,1,2,1,5,Not at intersection,2,070,
T20150001886,2015-01-27,16:45:00,4,Collision with a fixed object,2,Tuesday,175,OFF END OF ROAD/T-INTERSECTION.,1,282056,1,0,0,1,1,2,1,2,T intersection,3,100,
T20150001887,2015-01-27,17:40:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,42193,2,0,1,0,2,3,1,2,T intersection,2,070,Arterial Other
T20150002009,2015-01-27,17:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,281729,4,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20150001897,2015-01-27,19:30:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,51098,2,0,1,5,0,6,1,1,Cross intersection,2,050,Local Road
T20150001898,2015-01-27,16:30:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,281624,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20150001899,2015-01-27,18:09:00,6,Vehicle overturned (no collision),3,Tuesday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,281591,1,0,2,0,0,2,1,5,Not at intersection,2,080,
T20150005740,2015-01-27,10:39:00,4,Collision with a fixed object,3,Tuesday,146,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,1,286968,1,0,0,2,0,2,1,5,Not at intersection,3,050,Local Road
T20150002474,2015-01-27,11:00:00,8,No collision and no object struck,3,Tuesday,198,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,1,282559,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20150001900,2015-01-27,20:40:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,3,281477,2,0,0,2,1,3,1,5,Not at intersection,3,060,Arterial Other
T20150001901,2015-01-27,15:57:00,1,Collision with vehicle,3,Tuesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,54361,2,0,0,1,5,6,1,5,Not at intersection,3,070,Arterial Other
T20150001903,2015-01-27,10:30:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,9,282863,1,0,0,1,0,1,1,5,Not at intersection,3,070,Arterial Other
T20150001904,2015-01-27,18:55:00,1,Collision with vehicle,2,Tuesday,140,U TURN,1,282672,2,0,0,1,1,2,1,5,Not at intersection,3,070,Arterial Highway
T20150001906,2015-01-27,17:00:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,281754,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20150001907,2015-01-27,03:00:00,8,No collision and no object struck,3,Tuesday,170,OFF CARRIAGEWAY TO LEFT,3,282115,1,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20150001908,2015-01-27,22:20:00,1,Collision with vehicle,3,Tuesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),3,38721,2,0,1,0,0,1,2,5,Not at intersection,2,999,Arterial Highway
T20150001911,2015-01-27,14:50:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,61719,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20150001912,2015-01-27,20:09:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),2,281441,2,0,1,0,2,3,1,2,T intersection,2,050,Local Road
T20150001913,2015-01-27,23:30:00,2,Struck Pedestrian,3,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,39008,1,1,1,0,0,2,1,2,T intersection,1,060,
T20150002476,2015-01-27,15:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,222110,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20150001976,2015-01-28,18:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,282467,2,0,0,1,0,1,1,1,Cross intersection,3,060,Local Road
T20150002100,2015-01-28,17:30:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,281573,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20150001926,2015-01-28,09:13:00,1,Collision with vehicle,4,Wednesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,282583,2,0,0,1,2,3,1,5,Not at intersection,3,040,Arterial Other
T20150002275,2015-01-28,16:05:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,282098,1,0,1,0,0,1,2,5,Not at intersection,2,050,Local Road
T20150001927,2015-01-28,12:45:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,281519,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20150001928,2015-01-28,12:00:00,4,Collision with a fixed object,3,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,356807,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20150001934,2015-01-28,12:10:00,1,Collision with vehicle,4,Wednesday,142,LEAVING PARKING,1,282193,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20150001936,2015-01-28,13:35:00,1,Collision with vehicle,3,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,357152,2,0,0,2,0,2,1,2,T intersection,3,100,Local Road
T20150001938,2015-01-28,11:45:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,44022,2,0,2,1,0,3,1,1,Cross intersection,2,100,Arterial Other
T20150001939,2015-01-28,14:00:00,2,Struck Pedestrian,3,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,57786,2,0,1,0,2,3,1,2,T intersection,2,060,
T20150001972,2015-01-28,20:00:00,3,Struck animal,3,Wednesday,167,STRUCK ANIMAL,2,281902,1,0,0,2,0,2,1,5,Not at intersection,3,090,Arterial Highway
T20150001941,2015-01-28,11:36:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,281462,4,0,0,2,4,6,1,5,Not at intersection,3,100,Freeway
T20150001942,2015-01-28,14:20:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,281481,1,0,1,1,1,3,1,5,Not at intersection,2,040,
T20150002153,2015-01-28,18:15:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,281570,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Highway
T20150001945,2015-01-28,14:10:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,281784,3,0,1,1,4,6,1,5,Not at intersection,2,070,Local Road
T20150002079,2015-01-28,08:20:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,281643,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20150001949,2015-01-28,15:45:00,1,Collision with vehicle,4,Wednesday,150,HEAD ON(OVERTAKING),1,281461,2,0,1,0,1,2,1,5,Not at intersection,2,050,Arterial Other
T20150002165,2015-01-28,22:40:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,282242,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20150003578,2015-01-28,12:20:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,282451,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20150002443,2015-01-28,16:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,282658,2,0,0,1,1,2,2,5,Not at intersection,3,777,Freeway
T20150004848,2015-01-28,18:45:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,38672,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20150001919,2015-01-28,06:55:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,281568,1,0,0,1,0,1,2,5,Not at intersection,3,080,Arterial Highway
T20150005830,2015-01-28,07:55:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,288351,2,0,1,0,1,2,2,5,Not at intersection,2,100,Freeway
T20150001971,2015-01-28,18:35:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,281899,1,0,0,1,1,2,1,5,Not at intersection,3,100,Local Road
T20150001952,2015-01-28,16:05:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,1137,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20150001970,2015-01-28,19:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,286708,2,0,1,2,0,3,1,5,Not at intersection,2,060,
T20150001909,2015-01-28,04:30:00,4,Collision with a fixed object,3,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,281686,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Highway
T20150001969,2015-01-28,19:40:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,2,282745,1,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20150001968,2015-01-28,19:16:00,1,Collision with vehicle,4,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),2,41733,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20150001967,2015-01-28,18:05:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,281771,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20150001915,2015-01-28,08:05:00,2,Struck Pedestrian,4,Wednesday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,282482,1,0,0,1,1,2,2,5,Not at intersection,3,030,Arterial Other
T20150001916,2015-01-28,08:30:00,1,Collision with vehicle,3,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36629,2,0,0,1,1,2,1,1,Cross intersection,3,040,Local Road
T20150001140,2015-01-28,09:30:00,1,Collision with vehicle,4,Wednesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),9,41964,2,0,0,1,0,1,2,1,Cross intersection,3,080,Arterial Highway
T20150001965,2015-01-28,18:00:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,281760,2,0,1,1,1,3,1,1,Cross intersection,2,999,
