ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20200007361,2020-04-01,12:55:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,643018,3,1,1,1,1,4,1,5,Not at intersection,1,060,Arterial Other
T20200007362,2020-04-01,09:30:00,8,No collision and no object struck,3,Wednesday,170,OFF CARRIAGEWAY TO LEFT,1,30537,2,0,0,1,1,2,1,2,T intersection,3,050,Arterial Other
T20200007367,2020-04-01,12:30:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,64394,1,0,1,0,0,1,1,2,T intersection,2,060,Arterial Other
T20200007369,2020-04-01,15:08:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,41757,3,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20200007387,2020-04-01,12:30:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,649363,2,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Other
T20200007375,2020-04-01,08:10:00,1,Collision with vehicle,4,Wednesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,645117,2,0,0,1,1,2,2,5,Not at intersection,3,080,
T20200007377,2020-04-01,16:44:00,1,Collision with vehicle,4,Wednesday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,320024,2,0,1,0,1,2,1,2,T intersection,2,070,
T20200013651,2020-04-02,23:00:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,6,657834,1,0,0,1,0,1,2,2,T intersection,3,999,Local Road
T20200007456,2020-04-02,09:35:00,5,collision with some other object,4,Thursday,166,STRUCK OBJECT ON CARRIAGEWAY,1,780649,1,0,0,1,1,2,1,5,Not at intersection,3,999,
T20200007435,2020-04-02,19:04:00,6,Vehicle overturned (no collision),5,Thursday,172,OFF CARRIAGEWAY TO RIGHT,2,652218,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20200007429,2020-04-02,17:50:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,2,608449,2,0,0,1,1,2,1,2,T intersection,3,070,Local Road
T20200007428,2020-04-02,18:00:00,1,Collision with vehicle,4,Thursday,154,PULLING OUT -REAR END,1,773491,3,0,0,1,2,3,1,5,Not at intersection,3,050,Local Road
T20200007408,2020-04-02,11:32:00,6,Vehicle overturned (no collision),5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,651175,1,0,2,2,0,4,1,5,Not at intersection,2,060,Local Road
T20200007385,2020-04-02,00:05:00,2,Struck Pedestrian,5,Thursday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,5,654518,1,0,0,1,0,1,1,5,Not at intersection,3,040,Local Road
T20200007409,2020-04-02,11:21:00,1,Collision with vehicle,5,Thursday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,646835,3,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20200007411,2020-04-02,10:50:00,1,Collision with vehicle,5,Thursday,192,STRUCK TRAIN,1,654160,2,0,2,0,1,3,1,5,Not at intersection,2,060,
T20200007416,2020-04-02,10:00:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,653642,1,1,1,0,0,2,1,5,Not at intersection,1,080,Arterial Highway
T20200007417,2020-04-02,12:56:00,1,Collision with vehicle,5,Thursday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,648089,2,0,1,0,1,2,1,2,T intersection,2,060,
T20200007418,2020-04-02,13:00:00,4,Collision with a fixed object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,644126,1,0,1,0,1,2,1,5,Not at intersection,2,100,Arterial Other
T20200007419,2020-04-02,08:25:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,35729,2,0,0,1,1,2,2,2,T intersection,3,060,Freeway
T20200007391,2020-04-02,07:20:00,1,Collision with vehicle,5,Thursday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,644285,4,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20200007420,2020-04-02,14:00:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,39735,2,0,1,0,2,3,1,1,Cross intersection,2,070,Arterial Other
T20200007398,2020-04-02,09:00:00,1,Collision with vehicle,4,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,72764,2,0,0,2,1,3,1,1,Cross intersection,3,080,Arterial Highway
T20200007932,2020-04-02,07:15:00,8,No collision and no object struck,5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,2,648858,1,0,0,2,0,2,2,5,Not at intersection,3,100,Arterial Other
T20200008460,2020-04-02,16:30:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,651328,1,0,0,1,0,1,2,5,Not at intersection,3,100,
T20200008311,2020-04-02,14:30:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,71894,2,0,0,1,1,2,2,3,Y intersection,3,999,Arterial Highway
T20200007430,2020-04-02,16:25:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,35523,2,0,0,4,0,4,1,2,T intersection,3,060,Arterial Other
T20200011771,2020-04-02,05:52:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,338242,2,0,1,2,2,5,1,1,Cross intersection,2,070,Local Road
T20200007441,2020-04-02,19:47:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),3,729215,4,0,1,0,7,8,1,5,Not at intersection,2,100,Freeway
T20200007450,2020-04-02,18:49:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,675726,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20200007708,2020-04-02,13:00:00,1,Collision with vehicle,5,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,648859,2,0,0,1,1,2,2,5,Not at intersection,3,080,Arterial Highway
T20200007423,2020-04-02,14:45:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,644590,1,0,3,0,0,3,1,5,Not at intersection,2,090,Arterial Other
T20200007424,2020-04-02,16:39:00,8,No collision and no object struck,4,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,29420,2,0,0,1,1,2,2,1,Cross intersection,3,040,Local Road
T20200010085,2020-04-02,01:00:00,1,Collision with vehicle,4,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING),3,655144,2,0,0,1,1,2,1,5,Not at intersection,3,999,Freeway
T20200015265,2020-04-02,16:00:00,6,Vehicle overturned (no collision),5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,660386,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20200007453,2020-04-02,12:20:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,646536,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20200007491,2020-04-03,18:10:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),1,660637,2,0,0,1,1,2,1,5,Not at intersection,3,110,Freeway
T20200007492,2020-04-03,17:50:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,1806,1,0,0,1,0,1,1,5,Not at intersection,3,050,Arterial Other
T20200007549,2020-04-03,17:40:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),2,41840,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20200008500,2020-04-03,22:30:00,4,Collision with a fixed object,5,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,653151,1,0,0,1,0,1,2,5,Not at intersection,3,100,
T20200007830,2020-04-03,17:35:00,1,Collision with vehicle,6,Friday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,663932,2,0,0,2,0,2,1,5,Not at intersection,3,100,Local Road
T20200007463,2020-04-03,10:15:00,1,Collision with vehicle,5,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,654295,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20200007462,2020-04-03,11:00:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,729216,2,0,2,0,0,2,1,5,Not at intersection,2,070,Local Road
T20200007497,2020-04-03,23:20:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,3,36826,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20200007499,2020-04-03,22:41:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,644761,2,0,1,2,2,5,1,5,Not at intersection,2,050,Local Road
T20200007500,2020-04-03,21:10:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),5,643963,5,2,2,0,1,5,1,5,Not at intersection,1,110,Freeway
T20200007460,2020-04-03,06:41:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,643343,3,1,2,0,0,3,1,5,Not at intersection,1,100,
T20200007458,2020-04-03,06:15:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),2,652090,8,0,2,3,4,9,1,5,Not at intersection,2,100,Freeway
T20200007480,2020-04-03,16:18:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,37753,2,0,0,2,0,2,1,2,T intersection,3,060,Arterial Other
T20200007656,2020-04-03,14:13:00,1,Collision with vehicle,5,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,729224,2,0,2,0,1,3,1,1,Cross intersection,2,080,Arterial Highway
T20200007493,2020-04-03,19:16:00,5,collision with some other object,6,Friday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,3,653683,1,0,1,0,0,1,1,5,Not at intersection,2,050,
T20200007488,2020-04-03,16:03:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,653546,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20200007489,2020-04-03,17:20:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,646837,2,0,1,0,1,2,1,5,Not at intersection,2,100,Freeway
T20200007490,2020-04-03,19:25:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,643814,1,0,1,0,1,2,1,5,Not at intersection,2,100,
T20200008209,2020-04-04,01:00:00,8,No collision and no object struck,7,Saturday,182,OFF CARRIAGEWAY ON LEFT BEND,5,649694,1,0,0,1,0,1,2,5,Not at intersection,3,080,Local Road
T20200007772,2020-04-04,16:40:00,1,Collision with vehicle,6,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,35356,2,0,0,3,2,5,1,1,Cross intersection,3,040,Local Road
T20200007619,2020-04-04,16:30:00,1,Collision with vehicle,7,Saturday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,673301,2,0,0,1,0,1,2,2,T intersection,3,060,Arterial Other
T20200007526,2020-04-04,19:00:00,2,Struck Pedestrian,7,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,29648,1,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20200007520,2020-04-04,13:00:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,648855,2,0,0,2,1,3,2,5,Not at intersection,3,050,Local Road
T20200007532,2020-04-04,21:00:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,36805,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20200007505,2020-04-04,06:00:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,652270,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20200007518,2020-04-04,07:38:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,33233,2,0,1,1,0,2,1,1,Cross intersection,2,070,Arterial Other
T20200007506,2020-04-04,08:30:00,2,Struck Pedestrian,6,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,40209,1,0,1,0,2,3,1,1,Cross intersection,2,040,Arterial Other
T20200007531,2020-04-04,18:30:00,4,Collision with a fixed object,7,Saturday,175,OFF END OF ROAD/T-INTERSECTION.,2,647293,1,0,0,1,0,1,1,2,T intersection,3,060,Local Road
T20200009754,2020-04-04,12:20:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,35383,2,0,0,1,1,2,2,1,Cross intersection,3,040,Arterial Other
T20200007519,2020-04-04,09:10:00,4,Collision with a fixed object,6,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,651080,1,0,0,3,0,3,1,5,Not at intersection,3,100,Arterial Highway
T20200007609,2020-04-04,08:30:00,1,Collision with vehicle,7,Saturday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,645376,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20200007544,2020-04-04,20:15:00,4,Collision with a fixed object,7,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,645077,1,0,1,0,0,1,1,5,Not at intersection,2,110,
T20200007598,2020-04-04,16:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),9,91850,2,0,0,1,1,2,2,5,Not at intersection,3,040,Arterial Other
T20200007530,2020-04-04,20:00:00,4,Collision with a fixed object,6,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,651579,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20200007558,2020-04-05,13:22:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,277083,2,0,0,2,0,2,1,2,T intersection,3,080,Arterial Other
T20200007566,2020-04-05,12:54:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,648536,1,0,1,1,0,2,1,5,Not at intersection,2,080,
T20200007568,2020-04-05,16:00:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,648701,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20200007569,2020-04-05,17:30:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,652380,1,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20200007551,2020-04-05,11:08:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,645066,2,0,0,1,3,4,1,2,T intersection,3,090,
T20200007571,2020-04-05,15:59:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,652381,1,0,0,1,0,1,1,5,Not at intersection,3,080,
T20200007559,2020-04-05,14:03:00,1,Collision with vehicle,0,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,729219,2,0,1,0,2,3,1,2,T intersection,2,060,Local Road
T20200007572,2020-04-05,17:05:00,8,No collision and no object struck,1,Sunday,194,PARKED CAR RUN AWAY,1,649528,1,0,0,1,0,1,1,5,Not at intersection,3,888,
T20200007640,2020-04-05,16:20:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,321744,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20200007579,2020-04-05,19:10:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,651958,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20200010095,2020-04-05,22:00:00,4,Collision with a fixed object,0,Sunday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,654517,1,0,0,1,0,1,1,5,Not at intersection,3,999,Arterial Other
T20200007574,2020-04-05,17:38:00,1,Collision with vehicle,0,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,773271,2,0,0,1,1,2,1,6,Dead end,3,050,
T20200007933,2020-04-05,12:20:00,1,Collision with vehicle,0,Sunday,116,LEFT NEAR (INTERSECTIONS ONLY),1,648093,2,0,0,2,6,8,1,2,T intersection,3,050,Arterial Other
T20200007614,2020-04-05,20:32:00,5,collision with some other object,1,Sunday,166,STRUCK OBJECT ON CARRIAGEWAY,5,644455,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20200007575,2020-04-05,13:26:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),1,643964,2,1,1,0,0,2,1,5,Not at intersection,1,080,
T20200007576,2020-04-05,15:50:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,644908,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20200007581,2020-04-05,22:20:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,644586,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20200007584,2020-04-05,23:25:00,6,Vehicle overturned (no collision),1,Sunday,172,OFF CARRIAGEWAY TO RIGHT,5,644129,1,0,1,0,1,2,1,5,Not at intersection,2,060,
T20200007560,2020-04-05,12:02:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,652467,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20200007585,2020-04-05,22:00:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,39872,2,0,2,0,2,4,1,2,T intersection,2,060,
T20200011864,2020-04-05,18:00:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,36369,2,0,0,1,1,2,2,1,Cross intersection,3,060,Local Road
T20200007606,2020-04-06,09:00:00,1,Collision with vehicle,1,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,41179,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20200007624,2020-04-06,18:00:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),2,645069,2,0,0,1,1,2,1,5,Not at intersection,3,060,
T20200007593,2020-04-06,06:55:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),2,644441,4,0,1,1,4,6,1,2,T intersection,2,070,Arterial Highway
T20200007612,2020-04-06,10:08:00,1,Collision with vehicle,1,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,234871,2,0,0,3,0,3,1,2,T intersection,3,060,Arterial Highway
T20200007591,2020-04-06,04:00:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,649699,1,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20200007589,2020-04-06,03:20:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,644909,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20200010120,2020-04-06,18:45:00,6,Vehicle overturned (no collision),2,Monday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),5,653651,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20200007618,2020-04-06,14:10:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,645078,2,0,2,0,1,3,1,2,T intersection,2,060,Arterial Highway
T20200008280,2020-04-06,08:30:00,8,No collision and no object struck,2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,15137,1,0,0,1,0,1,2,1,Cross intersection,3,040,Local Road
T20200007921,2020-04-06,09:30:00,5,collision with some other object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,38530,1,0,0,1,0,1,1,2,T intersection,3,060,Local Road
T20200007594,2020-04-06,07:40:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,51177,1,0,1,0,1,2,1,1,Cross intersection,2,050,Arterial Other
T20200007622,2020-04-06,18:00:00,1,Collision with vehicle,1,Monday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,2,773374,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20200007605,2020-04-06,12:00:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,62324,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20200007663,2020-04-07,15:45:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,646537,3,0,0,1,3,4,1,5,Not at intersection,3,080,Arterial Other
T20200007644,2020-04-07,11:45:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,42416,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20200007645,2020-04-07,09:00:00,1,Collision with vehicle,2,Tuesday,131,LEFT REAR,1,37681,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20200007646,2020-04-07,08:25:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,651728,2,0,1,0,1,2,1,5,Not at intersection,2,100,Freeway
T20200007861,2020-04-07,15:20:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),1,646840,2,0,0,4,1,5,1,5,Not at intersection,3,050,Local Road
T20200008834,2020-04-07,11:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,62024,2,0,0,1,0,1,2,1,Cross intersection,3,050,Local Road
T20200008524,2020-04-07,20:10:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,651086,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20200007657,2020-04-07,13:55:00,4,Collision with a fixed object,2,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,682331,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20200008315,2020-04-07,15:15:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,649698,2,0,1,1,1,3,2,1,Cross intersection,2,080,Arterial Highway
T20200007735,2020-04-07,18:45:00,1,Collision with vehicle,2,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,3,645666,2,0,0,1,1,2,2,5,Not at intersection,3,050,Local Road
T20200007654,2020-04-07,11:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,729717,2,0,1,0,1,2,1,1,Cross intersection,2,070,Arterial Other
T20200008932,2020-04-07,15:00:00,2,Struck Pedestrian,3,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,652804,1,0,0,1,1,2,2,5,Not at intersection,3,050,Local Road
T20200007976,2020-04-07,17:00:00,1,Collision with vehicle,3,Tuesday,111,RIGHT FAR (INTERSECTIONS ONLY),1,648851,2,0,0,1,1,2,2,2,T intersection,3,060,
T20200007945,2020-04-07,01:20:00,2,Struck Pedestrian,3,Tuesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,3,647146,1,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20200007660,2020-04-07,13:01:00,4,Collision with a fixed object,3,Tuesday,175,OFF END OF ROAD/T-INTERSECTION.,1,651124,1,0,0,1,0,1,1,2,T intersection,3,100,Local Road
T20200007642,2020-04-07,09:54:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,645226,4,0,0,1,4,5,1,5,Not at intersection,3,100,Freeway
T20200007655,2020-04-07,14:00:00,1,Collision with vehicle,3,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,651779,2,0,1,0,1,2,1,5,Not at intersection,2,070,Arterial Highway
T20200007664,2020-04-07,16:10:00,6,Vehicle overturned (no collision),3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,654938,1,0,1,0,0,1,1,2,T intersection,2,060,Local Road
T20200007668,2020-04-07,17:01:00,1,Collision with vehicle,3,Tuesday,136,RIGHT TURN SIDESWIPE,1,653548,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20200007814,2020-04-07,10:00:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,648849,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Highway
T20200007634,2020-04-07,07:54:00,1,Collision with vehicle,3,Tuesday,140,U TURN,1,645070,2,0,1,0,1,2,1,5,Not at intersection,2,080,Local Road
T20200007651,2020-04-07,12:15:00,1,Collision with vehicle,3,Tuesday,152,PULLING OUT (OVERTAKING),1,648850,2,0,0,1,1,2,1,5,Not at intersection,3,080,Local Road
T20200007691,2020-04-08,10:58:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,42329,2,0,1,0,1,2,1,1,Cross intersection,2,070,Arterial Highway
T20200008029,2020-04-08,17:00:00,1,Collision with vehicle,3,Wednesday,131,LEFT REAR,1,653923,2,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Highway
T20200007678,2020-04-08,06:20:00,1,Collision with vehicle,4,Wednesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,3,35666,2,0,1,0,1,2,1,2,T intersection,2,060,
T20200007676,2020-04-08,02:05:00,6,Vehicle overturned (no collision),4,Wednesday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,3,1246,1,0,0,1,0,1,1,1,Cross intersection,3,060,Arterial Other
T20200007675,2020-04-08,01:09:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,278698,1,0,1,0,0,1,1,2,T intersection,2,060,Arterial Other
T20200007739,2020-04-08,11:30:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,35400,1,0,1,0,0,1,2,1,Cross intersection,2,999,Arterial Other
