ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20130006980,2013-04-04,17:51:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,244590,3,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20130008702,2013-04-04,22:00:00,1,Collision with vehicle,5,Thursday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),6,29881,2,0,0,1,1,2,2,4,Multiple intersection,3,999,Local Road
T20130006977,2013-04-04,14:35:00,4,Collision with a fixed object,5,Thursday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,223603,1,0,1,0,0,1,1,2,T intersection,2,999,Arterial Other
T20130006937,2013-04-04,09:36:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,40609,1,0,1,0,0,1,1,2,T intersection,2,060,Arterial Other
T20130006963,2013-04-04,14:15:00,1,Collision with vehicle,5,Thursday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,268583,6,0,1,0,5,6,1,5,Not at intersection,2,080,Freeway
T20130006974,2013-04-04,17:50:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,238627,2,0,1,0,5,6,1,5,Not at intersection,2,100,Freeway
T20130006973,2013-04-04,14:56:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,46967,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20130006970,2013-04-04,17:10:00,1,Collision with vehicle,5,Thursday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),2,268584,2,0,1,0,1,2,1,5,Not at intersection,2,070,
T20130006956,2013-04-04,13:00:00,1,Collision with vehicle,5,Thursday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,263979,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20130006920,2013-04-04,01:10:00,2,Struck Pedestrian,5,Thursday,105,PED WALKING AGAINST TRAFFIC.,3,261672,2,0,0,2,2,4,1,5,Not at intersection,3,050,Local Road
T20130006954,2013-04-04,10:31:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,229693,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20130007023,2013-04-05,11:00:00,1,Collision with vehicle,6,Friday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,42513,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20130007007,2013-04-05,06:25:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,35555,1,0,0,1,0,1,1,1,Cross intersection,3,060,
T20130007006,2013-04-05,06:45:00,2,Struck Pedestrian,6,Friday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,63547,1,0,0,1,1,2,1,1,Cross intersection,3,040,Arterial Other
T20130007024,2013-04-05,11:58:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,49305,2,0,0,2,1,3,1,1,Cross intersection,3,100,Arterial Other
T20130007025,2013-04-05,08:10:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,279004,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20140004788,2013-04-05,08:00:00,1,Collision with vehicle,6,Friday,131,LEFT REAR,1,272290,2,0,0,1,1,2,9,5,Not at intersection,3,080,Arterial Highway
T20130007102,2013-04-05,17:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),2,44370,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Other
T20130009080,2013-04-05,16:30:00,6,Vehicle overturned (no collision),6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,268825,1,0,1,0,0,1,2,5,Not at intersection,2,999,Local Road
T20130007293,2013-04-05,15:36:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,278518,2,0,1,0,1,2,1,2,T intersection,2,050,Arterial Other
T20130007026,2013-04-05,12:00:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,259415,2,0,0,1,2,3,1,1,Cross intersection,3,050,Local Road
T20130007075,2013-04-05,22:30:00,6,Vehicle overturned (no collision),6,Friday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),5,259423,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20130007072,2013-04-05,21:14:00,1,Collision with vehicle,6,Friday,153,CUTTING IN (OVERTAKING),5,268591,2,0,0,2,2,4,1,5,Not at intersection,3,070,Local Road
T20130007027,2013-04-05,12:18:00,1,Collision with vehicle,6,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,259277,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20130007029,2013-04-05,14:15:00,2,Struck Pedestrian,6,Friday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,259416,1,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20130007033,2013-04-05,10:55:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,53546,2,0,0,2,0,2,1,2,T intersection,3,060,Local Road
T20130007063,2013-04-05,20:26:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,64540,2,0,0,1,3,4,1,1,Cross intersection,3,050,Local Road
T20130007058,2013-04-05,16:55:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,45952,2,0,0,1,1,2,1,2,T intersection,3,040,Arterial Other
T20130007055,2013-04-05,18:00:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,53302,1,0,1,0,0,1,1,2,T intersection,2,070,Arterial Highway
T20130008464,2013-04-05,20:20:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,42451,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Highway
T20130008466,2013-04-05,15:00:00,8,No collision and no object struck,6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,36453,1,0,0,1,0,1,2,1,Cross intersection,3,040,Local Road
T20130007056,2013-04-05,16:00:00,4,Collision with a fixed object,6,Friday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,268587,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20130007066,2013-04-05,17:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),2,268589,3,0,0,1,2,3,2,5,Not at intersection,3,060,Local Road
T20130007071,2013-04-05,17:30:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,268590,1,0,1,0,0,1,1,5,Not at intersection,2,070,
T20130007053,2013-04-05,15:40:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,69307,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Highway
T20130007052,2013-04-05,15:40:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,1107,2,0,0,1,1,2,1,2,T intersection,3,050,Arterial Highway
T20130007045,2013-04-05,14:51:00,1,Collision with vehicle,6,Friday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,259536,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20130007123,2013-04-05,17:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,40660,3,0,1,1,1,3,2,1,Cross intersection,2,060,Arterial Other
T20130007130,2013-04-05,15:55:00,8,No collision and no object struck,6,Friday,170,OFF CARRIAGEWAY TO LEFT,1,259538,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20130007040,2013-04-05,15:55:00,2,Struck Pedestrian,6,Friday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,259420,1,0,0,1,1,2,1,5,Not at intersection,3,999,Local Road
T20130007069,2013-04-05,18:41:00,1,Collision with vehicle,6,Friday,140,U TURN,2,40762,2,0,1,0,1,2,1,1,Cross intersection,2,070,Arterial Highway
T20130007044,2013-04-05,10:55:00,1,Collision with vehicle,6,Friday,136,RIGHT TURN SIDESWIPE,1,46576,2,0,0,2,0,2,1,5,Not at intersection,3,080,Arterial Other
T20130007064,2013-04-05,19:30:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,3,41910,3,0,0,1,4,5,1,1,Cross intersection,3,080,Arterial Other
T20130007043,2013-04-05,15:00:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,259595,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20130007154,2013-04-05,02:30:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,259708,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20130007041,2013-04-05,08:57:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),1,268586,4,1,2,0,1,4,1,5,Not at intersection,1,100,Arterial Other
T20130007068,2013-04-05,20:05:00,4,Collision with a fixed object,6,Friday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,3,48552,1,0,1,0,0,1,1,2,T intersection,2,080,Arterial Highway
T20130007086,2013-04-05,20:25:00,1,Collision with vehicle,6,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,259892,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20130007082,2013-04-05,20:20:00,2,Struck Pedestrian,5,Friday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,3,278549,1,0,1,0,2,3,1,5,Not at intersection,2,050,Local Road
T20130007080,2013-04-05,23:45:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,3,46085,2,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Highway
T20130007037,2013-04-05,13:10:00,2,Struck Pedestrian,6,Friday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,46577,1,0,1,0,1,2,1,2,T intersection,2,070,Local Road
T20130007021,2013-04-05,11:22:00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,279020,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20130007111,2013-04-05,09:45:00,4,Collision with a fixed object,6,Friday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,259428,1,0,0,2,0,2,1,5,Not at intersection,3,050,Arterial Other
T20130007015,2013-04-05,08:25:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),1,277411,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20130007018,2013-04-05,10:42:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,53204,2,0,1,0,3,4,1,1,Cross intersection,2,050,Local Road
T20130007020,2013-04-05,09:40:00,1,Collision with vehicle,6,Friday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,259413,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20130007035,2013-04-05,12:40:00,1,Collision with vehicle,6,Friday,169,OTHER ON PATH,1,279005,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20130007093,2013-04-06,07:10:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,259597,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20130008696,2013-04-06,13:00:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,260112,1,0,1,0,0,1,2,5,Not at intersection,2,050,Local Road
T20130012632,2013-04-06,14:45:00,6,Vehicle overturned (no collision),7,Saturday,170,OFF CARRIAGEWAY TO LEFT,1,269286,2,0,0,1,1,2,2,2,T intersection,3,070,
T20130007485,2013-04-06,11:00:00,8,No collision and no object struck,7,Saturday,182,OFF CARRIAGEWAY ON LEFT BEND,1,268631,1,0,0,1,0,1,2,5,Not at intersection,3,100,
T20130019838,2013-04-06,13:25:00,1,Collision with vehicle,7,Saturday,140,U TURN,1,269487,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20130007156,2013-04-06,23:30:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),3,91659,2,0,0,1,1,2,1,2,T intersection,3,060,Freeway
T20130007114,2013-04-06,12:40:00,1,Collision with vehicle,7,Saturday,129,OTHER OPPOSING MANOEUVRES NOT INCLUDED IN DCAs 120-125.,1,259287,3,0,1,0,2,3,1,5,Not at intersection,2,100,Local Road
T20130007237,2013-04-06,15:00:00,6,Vehicle overturned (no collision),7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,268608,1,0,0,1,0,1,2,5,Not at intersection,3,888,Local Road
T20130007143,2013-04-06,18:56:00,1,Collision with vehicle,7,Saturday,120,HEAD ON (NOT OVERTAKING),2,268593,2,0,0,1,1,2,1,5,Not at intersection,3,100,Arterial Highway
T20130007137,2013-04-06,11:20:00,2,Struck Pedestrian,6,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,261649,1,0,1,0,2,3,2,5,Not at intersection,2,060,Local Road
T20130007135,2013-04-06,16:25:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,1318,2,0,1,1,1,3,1,4,Multiple intersection,2,060,Arterial Other
T20130007103,2013-04-06,10:00:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,37469,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20130007133,2013-04-06,13:00:00,4,Collision with a fixed object,7,Saturday,146,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,1,259433,1,0,0,1,0,1,1,5,Not at intersection,3,050,
T20130007109,2013-04-06,10:30:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,38759,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Other
T20130007150,2013-04-06,22:40:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),3,35733,2,0,0,1,5,6,1,2,T intersection,3,060,Local Road
T20130007131,2013-04-06,10:15:00,4,Collision with a fixed object,7,Saturday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,259288,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20130007128,2013-04-06,08:15:00,6,Vehicle overturned (no collision),7,Saturday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,261818,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20130007127,2013-04-06,12:25:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,1139,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20130007125,2013-04-06,14:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,49776,2,0,1,2,3,6,1,1,Cross intersection,2,060,Arterial Other
T20130007121,2013-04-06,12:55:00,2,Struck Pedestrian,7,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,258928,1,0,1,0,2,3,1,5,Not at intersection,2,050,Local Road
T20130007120,2013-04-06,12:56:00,1,Collision with vehicle,7,Saturday,136,RIGHT TURN SIDESWIPE,1,36267,2,0,1,0,2,3,1,1,Cross intersection,2,040,Local Road
T20130007118,2013-04-06,12:40:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,44738,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20130007116,2013-04-06,10:30:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,259431,1,0,2,0,0,2,1,2,T intersection,2,050,Local Road
T20130007347,2013-04-06,10:30:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,41119,2,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20130007598,2013-04-06,13:30:00,4,Collision with a fixed object,7,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,259442,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20130007087,2013-04-06,01:30:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,262544,5,0,2,0,0,2,1,2,T intersection,2,050,Local Road
T20130007115,2013-04-06,12:30:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,43320,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20130007146,2013-04-06,19:45:00,8,No collision and no object struck,7,Saturday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,3,279266,1,0,1,0,0,1,1,1,Cross intersection,2,040,Arterial Other
T20130007089,2013-04-06,00:52:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,3,36675,2,0,0,2,1,3,1,2,T intersection,3,080,Arterial Other
T20130007164,2013-04-06,16:00:00,8,No collision and no object struck,7,Saturday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,259438,1,0,0,1,0,1,1,5,Not at intersection,3,999,Local Road
T20130007169,2013-04-06,13:30:00,1,Collision with vehicle,7,Saturday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,46582,2,0,0,1,1,2,1,2,T intersection,3,050,Arterial Other
T20130007171,2013-04-06,14:15:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,268596,2,0,2,0,1,3,1,5,Not at intersection,2,060,Arterial Other
T20130007258,2013-04-06,09:00:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,35825,2,0,2,2,1,5,1,2,T intersection,2,100,Freeway
T20130016797,2013-04-06,17:15:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,269471,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20130007100,2013-04-06,11:00:00,8,No collision and no object struck,7,Saturday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,268592,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20130007225,2013-04-06,14:20:00,4,Collision with a fixed object,7,Saturday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,268606,1,0,1,0,0,1,1,4,Multiple intersection,2,100,Local Road
T20130007092,2013-04-06,07:00:00,1,Collision with vehicle,7,Saturday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,32496,2,0,0,1,1,2,1,2,T intersection,3,060,
T20130007321,2013-04-06,14:00:00,6,Vehicle overturned (no collision),7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,259441,1,0,0,1,0,1,2,2,T intersection,3,060,Local Road
T20130007185,2013-04-06,13:32:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),1,44970,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Highway
T20130007824,2013-04-06,06:50:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,3,70267,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20130007110,2013-04-06,09:30:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),1,41085,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20130007406,2013-04-06,00:30:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,6,54510,1,0,0,1,0,1,2,2,T intersection,3,080,Arterial Other
T20130010027,2013-04-06,11:00:00,5,collision with some other object,7,Saturday,166,STRUCK OBJECT ON CARRIAGEWAY,1,268961,1,0,1,0,0,1,2,5,Not at intersection,2,060,Local Road
T20130008650,2013-04-06,16:15:00,8,No collision and no object struck,7,Saturday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,268767,1,0,0,1,0,1,2,5,Not at intersection,3,999,Arterial Other
T20130007233,2013-04-06,11:45:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,40093,2,0,0,1,1,2,2,1,Cross intersection,3,070,Arterial Other
T20130010573,2013-04-07,13:50:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,269022,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20130007381,2013-04-07,12:00:00,5,collision with some other object,1,Sunday,166,STRUCK OBJECT ON CARRIAGEWAY,1,268622,1,0,0,1,0,1,2,2,T intersection,3,999,
T20130010798,2013-04-07,14:30:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),9,72623,1,0,1,0,0,1,2,2,T intersection,2,050,Local Road
T20130013711,2013-04-07,16:30:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,269424,1,0,0,1,0,1,2,5,Not at intersection,3,060,Local Road
T20130007550,2013-04-07,02:00:00,7,Fall from or in moving vehicle,1,Sunday,190,FELL IN/FROM VEHICLE,6,68191,1,0,1,0,1,2,2,2,T intersection,2,999,Local Road
T20130007149,2013-04-07,00:05:00,1,Collision with vehicle,1,Sunday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,3,261958,2,0,1,2,0,3,1,2,T intersection,2,080,Arterial Other
T20130007158,2013-04-07,02:05:00,1,Collision with vehicle,1,Sunday,140,U TURN,6,42575,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Highway
T20130007159,2013-04-07,04:40:00,4,Collision with a fixed object,1,Sunday,175,OFF END OF ROAD/T-INTERSECTION.,5,259293,1,0,1,0,0,1,1,2,T intersection,2,999,Arterial Other
T20130007188,2013-04-07,09:45:00,6,Vehicle overturned (no collision),1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,268598,2,0,1,0,1,2,2,5,Not at intersection,2,999,Local Road
T20130007160,2013-04-07,04:37:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,836,1,0,1,0,0,1,1,2,T intersection,2,060,Local Road
T20130007167,2013-04-07,09:50:00,1,Collision with vehicle,1,Sunday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,1235,2,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20130007170,2013-04-07,09:50:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,259843,3,0,1,1,2,4,1,5,Not at intersection,2,060,Arterial Highway
T20130007172,2013-04-07,11:30:00,1,Collision with vehicle,1,Sunday,142,LEAVING PARKING,1,259295,2,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20130007174,2013-04-07,10:20:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,258930,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20130007180,2013-04-07,09:00:00,2,Struck Pedestrian,1,Sunday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,259298,1,0,2,0,0,2,1,5,Not at intersection,2,100,Local Road
T20130007219,2013-04-07,00:10:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,278590,1,0,1,1,1,3,1,1,Cross intersection,2,070,Arterial Other
T20130007182,2013-04-07,11:59:00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL,1,268597,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20130007216,2013-04-07,20:20:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),5,258967,3,1,3,0,0,4,1,5,Not at intersection,1,100,Arterial Highway
T20130007183,2013-04-07,13:01:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29995,2,0,1,1,4,6,1,1,Cross intersection,2,060,Local Road
T20130007186,2013-04-07,14:30:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,41800,4,0,0,2,3,5,1,1,Cross intersection,3,070,
T20130007267,2013-04-07,11:30:00,2,Struck Pedestrian,1,Sunday,106,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,1,12900,1,0,1,0,1,2,2,4,Multiple intersection,2,080,Freeway
T20130007276,2013-04-07,21:09:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),3,260754,3,0,1,3,4,8,1,5,Not at intersection,2,080,Arterial Highway
T20130007214,2013-04-07,02:05:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,268605,1,0,0,2,0,2,1,5,Not at intersection,3,060,Arterial Other
T20130007310,2013-04-07,11:00:00,1,Collision with vehicle,1,Sunday,150,HEAD ON(OVERTAKING),1,107665,2,0,2,0,1,3,1,5,Not at intersection,2,080,
T20130018829,2013-04-07,11:30:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,40956,3,0,0,1,2,3,1,2,T intersection,3,050,Local Road
T20130010200,2013-04-07,15:45:00,6,Vehicle overturned (no collision),1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,260282,1,0,0,1,0,1,2,2,T intersection,3,050,Local Road
T20130007208,2013-04-07,17:25:00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL,2,268604,1,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20130018408,2013-04-07,11:10:00,6,Vehicle overturned (no collision),1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,15312,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20130007207,2013-04-07,19:35:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,50220,2,0,0,1,0,1,1,2,T intersection,3,060,Arterial Other
T20130007204,2013-04-07,18:15:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,2,331511,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20130007203,2013-04-07,17:15:00,1,Collision with vehicle,1,Sunday,116,LEFT NEAR (INTERSECTIONS ONLY),2,250341,2,0,0,1,1,2,1,1,Cross intersection,3,050,
T20130007201,2013-04-07,17:00:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,2,35781,2,0,0,5,0,5,1,1,Cross intersection,3,050,Local Road
