ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20120005760,2012-03-04,12:55:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,250330,2,0,0,1,2,3,2,5,Not at intersection,3,999,
T20120005351,2012-03-04,21:30:00,4,Collision with a fixed object,1,Sunday,141,U TURN INTO FIXED OBJECT/PARKED VEHICLE,3,250171,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20120005352,2012-03-04,20:40:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,35313,2,0,0,1,4,5,1,4,Multiple intersection,3,080,Freeway
T20120005321,2012-03-04,14:20:00,1,Collision with vehicle,1,Sunday,169,OTHER ON PATH,1,250154,2,0,0,1,0,1,1,2,T intersection,3,050,Local Road
T20120005353,2012-03-04,21:07:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,29836,2,0,1,0,6,7,1,1,Cross intersection,2,080,
T20120005356,2012-03-04,23:30:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,42140,2,0,1,0,0,1,1,1,Cross intersection,2,060,Local Road
T20120005727,2012-03-04,05:00:00,6,Vehicle overturned (no collision),1,Sunday,170,OFF CARRIAGEWAY TO LEFT,1,250320,1,0,1,0,0,1,2,5,Not at intersection,2,999,Local Road
T20120005319,2012-03-04,11:30:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,250153,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20120005368,2012-03-05,07:30:00,1,Collision with vehicle,2,Monday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,250387,3,0,1,0,2,3,1,5,Not at intersection,2,070,Arterial Other
T20120006984,2012-03-05,16:30:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,250700,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20120018167,2012-03-05,17:45:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,9,65850,2,0,0,1,1,2,2,2,T intersection,3,999,Local Road
T20120005478,2012-03-05,21:50:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),5,250252,2,0,0,1,1,2,1,5,Not at intersection,3,100,Arterial Other
T20120005369,2012-03-05,08:35:00,1,Collision with vehicle,2,Monday,143,ENTERING PARKING,1,250176,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20120005469,2012-03-05,22:30:00,6,Vehicle overturned (no collision),2,Monday,172,OFF CARRIAGEWAY TO RIGHT,5,250249,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20120005371,2012-03-05,09:28:00,6,Vehicle overturned (no collision),2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,250178,2,0,1,0,1,2,1,1,Cross intersection,2,110,Freeway
T20120005391,2012-03-05,10:47:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,250187,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20120005418,2012-03-05,17:00:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,2,38391,2,0,0,3,0,3,1,2,T intersection,3,070,Arterial Other
T20120005420,2012-03-05,15:08:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,68269,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20120005422,2012-03-05,17:05:00,1,Collision with vehicle,2,Monday,152,PULLING OUT (OVERTAKING),1,250235,2,0,0,1,2,3,1,2,T intersection,3,100,Arterial Highway
T20120005423,2012-03-05,18:05:00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,29415,2,0,0,1,3,4,1,2,T intersection,3,050,Arterial Other
T20120005426,2012-03-05,17:53:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,19549,1,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20120005432,2012-03-05,17:42:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,250238,3,0,0,1,2,3,1,5,Not at intersection,3,080,Arterial Highway
T20120005433,2012-03-05,19:20:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,29659,2,0,0,1,5,6,1,2,T intersection,3,060,Arterial Other
T20120006085,2012-03-05,17:00:00,2,Struck Pedestrian,2,Monday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,44736,1,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20120005394,2012-03-05,11:15:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,277699,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Other
T20120005434,2012-03-05,20:10:00,3,Struck animal,2,Monday,167,STRUCK ANIMAL,5,250240,3,0,2,3,1,6,1,2,T intersection,2,100,Arterial Other
T20120005431,2012-03-05,17:20:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,250568,2,0,0,1,1,2,2,5,Not at intersection,3,050,Local Road
T20120005435,2012-03-05,17:35:00,6,Vehicle overturned (no collision),2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),2,278947,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20120005555,2012-03-05,11:15:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,228185,2,0,0,2,1,3,2,2,T intersection,3,999,Arterial Other
T20120005386,2012-03-05,11:30:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,71579,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20120005507,2012-03-06,14:45:00,2,Struck Pedestrian,3,Tuesday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,250254,1,0,1,0,2,3,1,5,Not at intersection,2,060,Arterial Other
T20120005542,2012-03-06,19:54:00,5,collision with some other object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,43436,1,0,1,1,0,2,1,1,Cross intersection,2,040,Arterial Highway
T20120005515,2012-03-06,16:20:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,250256,3,0,0,2,2,4,1,5,Not at intersection,3,070,Arterial Other
T20120005517,2012-03-06,15:25:00,2,Struck Pedestrian,3,Tuesday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,250257,1,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20120005520,2012-03-06,17:50:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,59180,3,0,0,1,3,4,1,2,T intersection,3,060,Local Road
T20120005521,2012-03-06,16:30:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,33233,2,0,0,3,1,4,1,2,T intersection,3,070,Arterial Other
T20120005534,2012-03-06,18:45:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),2,278759,2,0,0,1,1,2,2,5,Not at intersection,3,040,Freeway
T20120005535,2012-03-06,19:05:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,37829,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20120007637,2012-03-06,09:30:00,1,Collision with vehicle,3,Tuesday,140,U TURN,1,250777,2,0,0,1,2,3,2,5,Not at intersection,3,060,Local Road
T20120011579,2012-03-06,16:00:00,2,Struck Pedestrian,3,Tuesday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,39478,1,0,1,0,1,2,2,2,T intersection,2,999,Arterial Other
T20120005531,2012-03-06,15:00:00,1,Collision with vehicle,3,Tuesday,152,PULLING OUT (OVERTAKING),1,250263,2,0,1,0,1,2,1,2,T intersection,2,040,Local Road
T20120005530,2012-03-06,19:50:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,15375,2,0,0,1,1,2,1,1,Cross intersection,3,080,Local Road
T20120005529,2012-03-06,14:10:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,40224,3,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20130012867,2012-03-06,10:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,261234,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20120005640,2012-03-06,21:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),9,257282,2,0,0,1,1,2,2,5,Not at intersection,3,999,Local Road
T20120005585,2012-03-06,20:30:00,1,Collision with vehicle,3,Tuesday,116,LEFT NEAR (INTERSECTIONS ONLY),3,250279,2,0,0,1,1,2,1,2,T intersection,3,999,Local Road
T20120005491,2012-03-06,09:40:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,64405,2,0,0,3,0,3,1,2,T intersection,3,050,Local Road
T20120005600,2012-03-06,06:30:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,3,70330,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20120005466,2012-03-06,08:20:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,250248,2,0,0,1,1,2,1,5,Not at intersection,3,040,Local Road
T20130010367,2012-03-06,02:30:00,1,Collision with vehicle,3,Tuesday,142,LEAVING PARKING,3,273074,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20120005470,2012-03-06,08:59:00,1,Collision with vehicle,3,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,250250,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20120005536,2012-03-06,18:40:00,2,Struck Pedestrian,3,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,29377,1,0,1,0,2,3,1,1,Cross intersection,2,050,Arterial Other
T20120005532,2012-03-06,17:10:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),1,250264,2,0,2,1,0,3,1,5,Not at intersection,2,060,
T20120005472,2012-03-06,07:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,250251,2,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20120005462,2012-03-06,07:20:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,35622,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20120006556,2012-03-06,05:45:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),5,250554,3,0,0,2,1,3,1,5,Not at intersection,3,080,
T20120005525,2012-03-06,17:45:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,51507,2,0,1,0,1,2,1,2,T intersection,2,070,
T20120005537,2012-03-06,03:40:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,3,250390,1,0,1,0,0,1,1,5,Not at intersection,2,100,Freeway
T20120005475,2012-03-06,08:40:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,56532,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Highway
T20120005479,2012-03-06,07:00:00,2,Struck Pedestrian,3,Tuesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,670,1,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20120011886,2012-03-06,12:15:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,36707,2,0,0,1,1,2,2,2,T intersection,3,040,Arterial Other
T20120005452,2012-03-06,04:25:00,1,Collision with vehicle,3,Tuesday,116,LEFT NEAR (INTERSECTIONS ONLY),3,29356,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20120005538,2012-03-06,20:06:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,3,45640,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Other
T20120005567,2012-03-06,17:40:00,1,Collision with vehicle,3,Tuesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,42110,2,0,1,0,1,2,2,1,Cross intersection,2,060,Arterial Other
T20120005685,2012-03-06,17:30:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,250310,1,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20120005500,2012-03-06,11:58:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,253367,1,0,0,2,0,2,1,5,Not at intersection,3,100,Arterial Other
T20120005650,2012-03-06,21:30:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,38242,2,0,1,0,2,3,1,2,T intersection,2,070,Arterial Other
T20120014166,2012-03-06,10:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,231849,2,0,0,2,5,7,1,4,Multiple intersection,3,060,Arterial Highway
T20120005524,2012-03-06,15:50:00,7,Fall from or in moving vehicle,3,Tuesday,190,FELL IN/FROM VEHICLE,1,40232,1,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20120005474,2012-03-06,06:05:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),3,343,2,0,0,1,1,2,2,1,Cross intersection,3,070,Freeway
T20120005554,2012-03-06,15:35:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,49988,2,0,0,2,2,4,2,4,Multiple intersection,3,070,Local Road
T20120005523,2012-03-06,17:55:00,2,Struck Pedestrian,3,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,250260,1,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20120005764,2012-03-06,08:20:00,1,Collision with vehicle,3,Tuesday,140,U TURN,1,250331,2,0,1,0,1,2,1,5,Not at intersection,2,070,Arterial Highway
T20120005489,2012-03-06,13:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,29400,2,0,0,2,1,3,2,1,Cross intersection,3,999,Arterial Highway
T20120005540,2012-03-06,23:24:00,8,No collision and no object struck,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,37585,1,0,1,0,0,1,1,2,T intersection,2,060,Arterial Highway
T20120005449,2012-03-06,02:40:00,4,Collision with a fixed object,3,Tuesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,252964,1,0,1,0,0,1,1,5,Not at intersection,2,070,Local Road
T20120005451,2012-03-06,02:50:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,250245,1,0,0,1,0,1,1,5,Not at intersection,3,070,Arterial Other
T20120005522,2012-03-06,09:45:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,251975,2,0,0,1,2,3,2,2,T intersection,3,050,
T20120005671,2012-03-06,18:00:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,37030,2,0,0,1,1,2,2,2,T intersection,3,050,Arterial Other
T20120005591,2012-03-07,14:15:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,250284,2,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20120005583,2012-03-07,12:29:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,20985,2,0,0,2,0,2,1,1,Cross intersection,3,100,
T20120005576,2012-03-07,09:20:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,52686,2,0,1,0,1,2,1,1,Cross intersection,2,080,Arterial Highway
T20120005572,2012-03-07,07:50:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,62208,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20120005571,2012-03-07,08:15:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,250274,4,0,0,2,3,5,2,5,Not at intersection,3,060,Arterial Other
T20120005568,2012-03-07,06:55:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,35556,2,0,1,0,1,2,2,1,Cross intersection,2,080,Arterial Highway
T20120005565,2012-03-07,09:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,250273,2,0,0,2,0,2,1,5,Not at intersection,3,100,Freeway
T20120005563,2012-03-07,09:30:00,4,Collision with a fixed object,4,Wednesday,193,STRUCK RAILWAY CROSSING FURNITURE,1,250272,2,0,0,1,2,3,1,5,Not at intersection,3,080,Local Road
T20120005559,2012-03-07,08:10:00,8,No collision and no object struck,4,Wednesday,170,OFF CARRIAGEWAY TO LEFT,1,250271,2,0,0,1,1,2,2,5,Not at intersection,3,060,Local Road
T20120005556,2012-03-07,09:00:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,228035,2,0,0,1,1,2,1,1,Cross intersection,3,100,Arterial Highway
T20120005592,2012-03-07,14:15:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,35533,1,0,0,2,0,2,1,1,Cross intersection,3,060,Arterial Other
T20120005652,2012-03-07,17:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,35530,2,0,1,0,1,2,2,2,T intersection,2,060,Arterial Other
T20120005668,2012-03-07,16:18:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,250817,3,0,0,1,2,3,1,2,T intersection,3,060,Local Road
T20120005669,2012-03-07,14:45:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,37019,2,0,0,1,2,3,1,2,T intersection,3,080,Arterial Other
T20120005550,2012-03-07,06:40:00,1,Collision with vehicle,4,Wednesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,43008,4,0,1,0,3,4,1,1,Cross intersection,2,060,Arterial Other
T20120005547,2012-03-07,05:40:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,250268,1,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Highway
T20120005840,2012-03-07,23:00:00,5,collision with some other object,4,Wednesday,166,STRUCK OBJECT ON CARRIAGEWAY,5,250407,1,0,0,1,0,1,1,5,Not at intersection,3,110,Freeway
T20120016939,2012-03-07,11:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,253039,2,0,0,2,1,3,1,5,Not at intersection,3,050,Arterial Highway
T20120005588,2012-03-07,06:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,250283,3,0,0,1,2,3,2,5,Not at intersection,3,080,Freeway
T20120005635,2012-03-07,18:39:00,1,Collision with vehicle,4,Wednesday,153,CUTTING IN (OVERTAKING),1,252308,3,0,2,0,1,3,1,5,Not at intersection,2,100,Arterial Highway
T20120005633,2012-03-07,16:47:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,36055,2,0,0,1,1,2,1,2,T intersection,3,070,Local Road
T20120005626,2012-03-07,22:40:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,37490,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20120005624,2012-03-07,17:20:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,250292,2,0,0,2,0,2,1,5,Not at intersection,3,050,Local Road
T20120005623,2012-03-07,20:40:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),3,250291,3,0,2,0,4,6,1,5,Not at intersection,2,060,Arterial Other
T20120005621,2012-03-07,16:58:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,222021,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20120005619,2012-03-07,18:45:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,250289,4,0,3,1,0,4,1,5,Not at intersection,2,060,
T20120005617,2012-03-07,18:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,38556,4,0,0,3,3,6,1,2,T intersection,3,070,Arterial Other
T20120005616,2012-03-07,16:45:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,488,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Other
T20120005614,2012-03-07,16:45:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,278501,1,0,0,1,0,1,1,2,T intersection,3,050,Local Road
T20120005613,2012-03-07,16:45:00,1,Collision with vehicle,4,Wednesday,140,U TURN,1,250287,2,0,1,0,2,3,1,5,Not at intersection,2,060,Local Road
T20120005605,2012-03-07,17:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,250286,3,0,1,0,2,3,1,5,Not at intersection,2,100,Freeway
T20120009848,2012-03-07,10:05:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,251401,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20120005601,2012-03-07,16:10:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,51545,3,0,0,2,2,4,1,2,T intersection,3,050,Arterial Highway
T20120005599,2012-03-07,16:14:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,40105,1,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20120005586,2012-03-07,06:40:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,250281,2,0,1,0,1,2,1,5,Not at intersection,2,100,Arterial Other
T20120006117,2012-03-07,12:00:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,278465,1,0,1,1,0,2,2,2,T intersection,2,060,Local Road
T20120006014,2012-03-07,10:58:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,49999,3,0,2,5,1,8,1,2,T intersection,2,070,Arterial Highway
T20120006116,2012-03-07,12:30:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,251374,2,0,1,1,0,2,1,2,T intersection,2,080,Arterial Highway
T20120006879,2012-03-07,12:00:00,2,Struck Pedestrian,4,Wednesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,252314,1,0,0,2,0,2,2,5,Not at intersection,3,040,Local Road
T20120006930,2012-03-07,18:45:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,9,38890,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20120005641,2012-03-07,18:11:00,4,Collision with a fixed object,4,Wednesday,164,PERMANENT OBSTRUCTION ON CARRIAGEWAY,1,250298,1,0,0,1,0,1,1,1,Cross intersection,3,040,Local Road
T20120005720,2012-03-08,20:49:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,47499,1,0,1,0,0,1,1,1,Cross intersection,2,060,Local Road
T20120005651,2012-03-08,07:55:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,43103,2,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20120005881,2012-03-08,08:00:00,1,Collision with vehicle,5,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY),1,250423,2,0,0,1,1,2,2,2,T intersection,3,060,Local Road
T20120005850,2012-03-08,16:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,147896,2,0,0,1,1,2,2,5,Not at intersection,3,080,Freeway
T20120021886,2012-03-08,09:10:00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,254289,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20120005667,2012-03-08,11:15:00,2,Struck Pedestrian,4,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,354467,1,0,1,0,1,2,1,5,Not at intersection,2,999,Local Road
T20120005694,2012-03-08,14:35:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,40881,2,0,0,2,0,2,1,1,Cross intersection,3,070,Arterial Other
T20120005702,2012-03-08,18:05:00,2,Struck Pedestrian,5,Thursday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,250983,1,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20120005708,2012-03-08,17:45:00,1,Collision with vehicle,4,Thursday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,251898,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20120005712,2012-03-08,19:10:00,1,Collision with vehicle,5,Thursday,132,RIGHT REAR.,1,41215,2,0,0,3,1,4,1,2,T intersection,3,060,Arterial Other
T20120005713,2012-03-08,18:45:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,2,37729,2,0,0,1,2,3,2,1,Cross intersection,3,040,Arterial Other
T20120005672,2012-03-08,12:15:00,6,Vehicle overturned (no collision),5,Thursday,172,OFF CARRIAGEWAY TO RIGHT,1,250309,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20120005716,2012-03-08,19:51:00,1,Collision with vehicle,5,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,252101,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20120005717,2012-03-08,21:05:00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL,5,250314,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20120005718,2012-03-08,21:23:00,2,Struck Pedestrian,5,Thursday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,3,250316,1,0,0,2,0,2,1,5,Not at intersection,3,060,Arterial Other
T20120005719,2012-03-08,00:00:00,6,Vehicle overturned (no collision),5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,5,251131,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
