ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20180005777,2018-03-25,09:50:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,328780,1,0,2,0,0,2,1,5,Not at intersection,2,080,
T20180005678,2018-03-25,14:13:00,1,Collision with vehicle,1,Sunday,132,RIGHT REAR.,1,328782,3,0,0,2,2,4,1,5,Not at intersection,3,070,Arterial Other
T20180005677,2018-03-25,15:00:00,6,Vehicle overturned (no collision),1,Sunday,182,OFF CARRIAGEWAY ON LEFT BEND,1,594943,1,0,1,0,0,1,1,5,Not at intersection,2,080,Freeway
T20180005663,2018-03-25,10:05:00,1,Collision with vehicle,0,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,44454,2,0,0,2,2,4,1,1,Cross intersection,3,050,Local Road
T20180005658,2018-03-25,11:05:00,2,Struck Pedestrian,0,Sunday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,81016,1,0,1,0,1,2,1,5,Not at intersection,2,040,Local Road
T20180006708,2018-03-25,11:00:00,6,Vehicle overturned (no collision),1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,330735,1,0,0,1,0,1,2,5,Not at intersection,3,100,Local Road
T20180007457,2018-03-25,11:18:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,329653,2,0,0,1,1,2,2,5,Not at intersection,3,040,Arterial Other
T20180005807,2018-03-25,10:00:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,51092,2,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20180006648,2018-03-25,11:00:00,2,Struck Pedestrian,0,Sunday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,329305,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20180006088,2018-03-25,10:10:00,1,Collision with vehicle,0,Sunday,121,RIGHT THROUGH,1,241655,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20180005725,2018-03-25,06:02:00,4,Collision with a fixed object,0,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,329412,1,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20180006462,2018-03-25,20:30:00,8,No collision and no object struck,1,Sunday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,3,57515,1,0,0,1,0,1,2,4,Multiple intersection,3,040,Arterial Highway
T20180005755,2018-03-25,13:30:00,8,No collision and no object struck,0,Sunday,170,OFF CARRIAGEWAY TO LEFT,1,281577,1,0,0,1,0,1,2,5,Not at intersection,3,999,Arterial Highway
T20180005656,2018-03-25,12:15:00,1,Collision with vehicle,1,Sunday,140,U TURN,1,328960,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20180005655,2018-03-25,11:30:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),1,328815,2,0,1,0,1,2,1,5,Not at intersection,2,100,Arterial Other
T20180005652,2018-03-25,11:10:00,1,Collision with vehicle,1,Sunday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,328739,2,0,1,0,5,6,1,5,Not at intersection,2,080,
T20180005649,2018-03-25,06:50:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,329172,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20180005645,2018-03-25,05:56:00,1,Collision with vehicle,0,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,110652,3,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20180005642,2018-03-25,09:15:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,329784,2,0,1,0,4,5,1,5,Not at intersection,2,999,Local Road
T20180007534,2018-03-25,15:12:00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL,1,335631,1,0,0,1,0,1,1,4,Multiple intersection,3,080,Local Road
T20180005630,2018-03-25,00:11:00,1,Collision with vehicle,1,Sunday,169,OTHER ON PATH,3,328530,2,0,0,2,0,2,1,5,Not at intersection,3,050,Local Road
T20180005629,2018-03-25,03:44:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,41800,1,0,1,0,0,1,1,1,Cross intersection,2,080,
T20180005621,2018-03-25,00:05:00,1,Collision with vehicle,1,Sunday,136,RIGHT TURN SIDESWIPE,3,65670,2,0,0,1,3,4,1,1,Cross intersection,3,040,Local Road
T20180005688,2018-03-25,13:46:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,331095,2,0,2,0,0,2,1,3,Y intersection,2,080,
T20180006199,2018-03-25,10:20:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,301506,2,0,1,1,0,2,1,1,Cross intersection,2,060,Arterial Highway
T20180005717,2018-03-25,13:30:00,1,Collision with vehicle,1,Sunday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,41895,2,0,1,0,4,5,1,2,T intersection,2,080,Arterial Other
T20180005714,2018-03-25,09:10:00,1,Collision with vehicle,1,Sunday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,29485,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20180005709,2018-03-25,22:00:00,2,Struck Pedestrian,1,Sunday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,41339,1,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20180005765,2018-03-26,22:21:00,4,Collision with a fixed object,2,Monday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,3,42268,1,0,0,2,0,2,1,5,Not at intersection,3,060,Local Road
T20180005763,2018-03-26,06:30:00,4,Collision with a fixed object,2,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,359665,1,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20180005761,2018-03-26,19:00:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,331975,1,0,1,1,0,2,1,5,Not at intersection,2,100,Local Road
T20180005760,2018-03-26,13:47:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,45228,1,0,0,2,0,2,1,2,T intersection,3,060,Arterial Other
T20180007273,2018-03-26,15:13:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,329900,2,0,3,0,0,3,1,5,Not at intersection,2,060,Arterial Other
T20180005758,2018-03-26,06:20:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,73552,2,0,1,0,1,2,1,1,Cross intersection,2,060,Local Road
T20180006291,2018-03-26,15:45:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,332610,3,0,0,4,2,6,2,5,Not at intersection,3,080,Arterial Highway
T20180005757,2018-03-26,20:46:00,6,Vehicle overturned (no collision),2,Monday,172,OFF CARRIAGEWAY TO RIGHT,5,328614,1,0,1,0,0,1,1,5,Not at intersection,2,999,Local Road
T20180006178,2018-03-26,15:20:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,38506,1,0,1,0,1,2,1,1,Cross intersection,2,040,Local Road
T20180005789,2018-03-26,17:13:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,2,330898,1,0,1,0,0,1,1,5,Not at intersection,2,060,
T20180005753,2018-03-26,16:25:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,258998,2,0,0,1,1,2,1,2,T intersection,3,070,Local Road
T20180005742,2018-03-26,15:40:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,328526,2,0,0,2,0,2,1,5,Not at intersection,3,080,Local Road
T20180005752,2018-03-26,19:00:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,2,986,3,0,1,0,2,3,1,1,Cross intersection,2,080,Arterial Other
T20180005736,2018-03-26,15:50:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,359918,2,0,3,2,0,5,1,2,T intersection,2,080,Arterial Other
T20180006506,2018-03-26,19:45:00,3,Struck animal,1,Monday,167,STRUCK ANIMAL,2,328974,1,0,0,1,0,1,2,5,Not at intersection,3,100,Arterial Other
T20180005746,2018-03-26,15:30:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,328568,1,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20180006709,2018-03-26,14:00:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,330011,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Highway
T20180005744,2018-03-26,17:39:00,1,Collision with vehicle,2,Monday,140,U TURN,1,42887,2,0,0,2,0,2,1,2,T intersection,3,060,Arterial Other
T20180005721,2018-03-26,06:20:00,1,Collision with vehicle,1,Monday,137,LEFT TURN SIDESWIPE,1,359664,2,0,0,1,0,1,2,5,Not at intersection,3,080,Freeway
T20180005805,2018-03-26,17:01:00,1,Collision with vehicle,1,Monday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,328570,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20180005734,2018-03-26,15:00:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,329768,1,0,0,1,0,1,1,2,T intersection,3,050,Arterial Other
T20180006705,2018-03-26,11:20:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,338391,3,0,1,0,2,3,2,5,Not at intersection,2,999,Arterial Other
T20180005732,2018-03-26,13:30:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,330736,3,0,0,2,2,4,1,2,T intersection,3,070,Arterial Other
T20180005727,2018-03-26,07:05:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,330694,1,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20180006457,2018-03-26,17:30:00,4,Collision with a fixed object,2,Monday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,1,331237,1,0,1,0,0,1,2,5,Not at intersection,2,070,Arterial Highway
T20180005726,2018-03-26,11:15:00,8,No collision and no object struck,1,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,359661,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20180005800,2018-03-26,16:15:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,329458,2,0,1,1,1,3,1,5,Not at intersection,2,080,Freeway
T20180009037,2018-03-26,15:24:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,330412,1,0,1,0,0,1,2,5,Not at intersection,2,100,Local Road
T20180006072,2018-03-26,06:45:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,328791,1,0,1,0,0,1,2,5,Not at intersection,2,100,Local Road
T20180006061,2018-03-26,16:30:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,330621,2,0,1,0,1,2,9,5,Not at intersection,2,999,Local Road
T20180006367,2018-03-26,13:50:00,4,Collision with a fixed object,2,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,329118,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20180005716,2018-03-26,07:00:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,44099,2,0,2,0,0,2,1,2,T intersection,2,060,Arterial Other
T20180005756,2018-03-26,05:35:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,1013,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Highway
T20180005718,2018-03-26,09:08:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,594942,2,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Other
T20180005767,2018-03-26,22:20:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,863,2,0,2,0,1,3,1,1,Cross intersection,2,060,Arterial Highway
T20180005769,2018-03-26,23:25:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,49240,2,0,2,1,1,4,1,1,Cross intersection,2,060,Arterial Other
T20180005768,2018-03-26,18:13:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,329959,2,0,1,2,0,3,1,5,Not at intersection,2,100,
T20180005766,2018-03-26,05:15:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,328575,1,0,0,1,0,1,1,5,Not at intersection,3,080,Local Road
T20180005750,2018-03-26,18:22:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,41741,2,0,1,1,2,4,1,2,T intersection,2,070,Arterial Other
T20180012790,2018-03-27,17:32:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),2,359742,2,0,0,1,1,2,1,5,Not at intersection,3,080,Freeway
T20180005780,2018-03-27,07:25:00,2,Struck Pedestrian,3,Tuesday,194,PARKED CAR RUN AWAY,1,328583,2,0,0,1,0,1,1,5,Not at intersection,3,999,Local Road
T20180005784,2018-03-27,06:30:00,4,Collision with a fixed object,2,Tuesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,2,359666,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Other
T20180005787,2018-03-27,08:33:00,1,Collision with vehicle,2,Tuesday,136,RIGHT TURN SIDESWIPE,1,52869,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20180005924,2018-03-27,21:20:00,2,Struck Pedestrian,3,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,331293,1,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20180005775,2018-03-27,05:17:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,285,2,0,1,0,1,2,1,4,Multiple intersection,2,080,Freeway
T20180005810,2018-03-27,08:00:00,6,Vehicle overturned (no collision),3,Tuesday,170,OFF CARRIAGEWAY TO LEFT,1,328612,1,0,0,1,0,1,2,5,Not at intersection,3,100,Arterial Other
T20180005831,2018-03-27,15:30:00,1,Collision with vehicle,3,Tuesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,328768,2,0,0,3,2,5,1,1,Cross intersection,3,080,Arterial Other
T20180006762,2018-03-27,16:50:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,1228,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20180006021,2018-03-27,15:50:00,1,Collision with vehicle,3,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,331294,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20180005790,2018-03-27,07:00:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,17624,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20180005792,2018-03-27,08:00:00,1,Collision with vehicle,3,Tuesday,111,RIGHT FAR (INTERSECTIONS ONLY),1,16806,2,0,0,2,1,3,1,2,T intersection,3,060,Arterial Highway
T20180005845,2018-03-27,16:42:00,2,Struck Pedestrian,2,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,328924,1,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20180005793,2018-03-27,09:50:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,29378,2,0,0,1,1,2,2,2,T intersection,3,050,Arterial Highway
T20180005844,2018-03-27,14:17:00,1,Collision with vehicle,3,Tuesday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,1,328756,2,0,0,1,1,2,1,5,Not at intersection,3,999,Local Road
T20180005843,2018-03-27,17:23:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,328578,2,0,1,0,4,5,1,1,Cross intersection,2,100,Local Road
T20180005826,2018-03-27,13:30:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,331238,1,0,0,2,0,2,1,2,T intersection,3,060,Local Road
T20180005827,2018-03-27,11:58:00,1,Collision with vehicle,3,Tuesday,137,LEFT TURN SIDESWIPE,1,331332,2,0,1,1,0,2,1,1,Cross intersection,2,060,Arterial Other
T20180005911,2018-03-27,18:00:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,38993,2,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Other
T20180006322,2018-03-27,12:56:00,6,Vehicle overturned (no collision),3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,329253,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20180005868,2018-03-27,17:00:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,40984,2,0,1,1,0,2,1,2,T intersection,2,060,Local Road
T20180005795,2018-03-27,09:55:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,591473,3,0,1,1,1,3,1,1,Cross intersection,2,070,Arterial Highway
T20180005837,2018-03-27,14:25:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),1,328801,2,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20180005832,2018-03-27,14:30:00,1,Collision with vehicle,3,Tuesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,328769,2,0,0,3,0,3,1,5,Not at intersection,3,060,Local Road
T20180005867,2018-03-27,18:00:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38797,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20180005863,2018-03-27,18:37:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,331389,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20180005861,2018-03-27,17:32:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,328788,2,0,1,1,0,2,1,5,Not at intersection,2,080,Arterial Highway
T20180005774,2018-03-27,05:10:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,328616,2,0,1,0,0,1,1,5,Not at intersection,2,070,Arterial Highway
T20180005797,2018-03-27,09:20:00,2,Struck Pedestrian,2,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,48726,1,0,0,1,1,2,1,2,T intersection,3,040,Arterial Other
T20180005798,2018-03-27,05:30:00,8,No collision and no object struck,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,328871,2,0,1,0,0,1,2,1,Cross intersection,2,040,Local Road
T20180005838,2018-03-27,16:30:00,1,Collision with vehicle,3,Tuesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,42704,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20180005804,2018-03-27,08:24:00,1,Collision with vehicle,3,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,331286,2,0,0,1,1,2,2,5,Not at intersection,3,100,Freeway
T20180005860,2018-03-27,18:06:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,2,328777,2,0,3,0,0,3,1,5,Not at intersection,2,060,Arterial Other
T20180005859,2018-03-27,17:59:00,1,Collision with vehicle,2,Tuesday,121,RIGHT THROUGH,1,45206,2,0,0,1,3,4,1,1,Cross intersection,3,060,Arterial Other
T20180005858,2018-03-27,17:30:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),1,328552,2,1,1,0,0,2,1,5,Not at intersection,1,050,Local Road
T20180005808,2018-03-27,13:00:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,30602,2,0,0,2,0,2,1,1,Cross intersection,3,070,Arterial Highway
T20180005856,2018-03-27,16:17:00,4,Collision with a fixed object,2,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,331292,1,0,0,1,0,1,1,2,T intersection,3,060,Arterial Other
T20180005853,2018-03-27,17:00:00,2,Struck Pedestrian,3,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,328836,1,0,0,1,2,3,1,2,T intersection,3,060,Arterial Highway
T20180005850,2018-03-27,18:19:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,2,57926,2,0,0,2,0,2,1,2,T intersection,3,080,Arterial Other
T20180005820,2018-03-27,07:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,328783,2,0,0,1,1,2,2,5,Not at intersection,3,080,Freeway
T20180005870,2018-03-28,00:15:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,3,233269,2,0,0,2,1,3,1,2,T intersection,3,050,Local Road
T20180006209,2018-03-28,17:45:00,6,Vehicle overturned (no collision),4,Wednesday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,9,37468,1,0,1,0,0,1,2,2,T intersection,2,060,Local Road
T20180009725,2018-03-28,13:10:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,43892,3,0,0,1,3,4,1,2,T intersection,3,080,Arterial Highway
T20180006423,2018-03-28,00:05:00,1,Collision with vehicle,4,Wednesday,135,LANE CHANGE LEFT (NOT OVERTAKING),6,36366,2,0,0,1,2,3,2,1,Cross intersection,3,060,Arterial Other
T20180005981,2018-03-28,14:00:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,41433,1,0,0,3,1,4,1,1,Cross intersection,3,060,Arterial Other
T20180007249,2018-03-28,17:10:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,10631,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Other
T20180005977,2018-03-28,15:20:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,328754,2,0,3,0,1,4,1,2,T intersection,2,100,Local Road
T20180006026,2018-03-28,22:53:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,41800,3,0,0,1,3,4,1,1,Cross intersection,3,080,
T20180005943,2018-03-28,18:44:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,36465,2,0,1,0,1,2,1,2,T intersection,2,040,Local Road
T20180006977,2018-03-28,15:14:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,1,59813,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20180005942,2018-03-28,05:10:00,8,No collision and no object struck,4,Wednesday,170,OFF CARRIAGEWAY TO LEFT,5,328742,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20180005940,2018-03-28,16:45:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,610,2,0,0,2,0,2,1,1,Cross intersection,3,060,Arterial Highway
T20180005938,2018-03-28,19:03:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,328834,1,0,1,1,0,2,1,2,T intersection,2,050,Local Road
T20180005937,2018-03-28,19:10:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),3,328763,2,0,0,2,1,3,1,5,Not at intersection,3,050,Local Road
T20180005935,2018-03-28,18:38:00,1,Collision with vehicle,3,Wednesday,136,RIGHT TURN SIDESWIPE,1,233434,2,0,0,3,1,4,1,1,Cross intersection,3,070,Arterial Highway
T20180005934,2018-03-28,20:20:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,3,329689,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20180006079,2018-03-28,20:00:00,1,Collision with vehicle,4,Wednesday,140,U TURN,3,36693,2,0,1,0,1,2,1,2,T intersection,2,040,Arterial Highway
T20180005933,2018-03-28,19:45:00,4,Collision with a fixed object,4,Wednesday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,3,331333,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20180005932,2018-03-28,19:30:00,1,Collision with vehicle,4,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),3,53464,2,0,1,0,1,2,1,1,Cross intersection,2,080,Arterial Highway
T20180005931,2018-03-28,17:20:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,44970,1,0,0,1,0,1,2,1,Cross intersection,3,050,Arterial Highway
T20180005929,2018-03-28,16:30:00,1,Collision with vehicle,3,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,37019,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20180005928,2018-03-28,15:30:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52682,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Highway
T20180005927,2018-03-28,16:30:00,4,Collision with a fixed object,3,Wednesday,194,PARKED CAR RUN AWAY,1,359668,1,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20180005920,2018-03-28,15:20:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,328803,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20180005919,2018-03-28,13:20:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,329137,2,0,1,1,1,3,1,5,Not at intersection,2,080,
T20180005916,2018-03-28,15:38:00,1,Collision with vehicle,3,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,35682,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20180005914,2018-03-28,13:50:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,285,2,0,1,0,3,4,1,4,Multiple intersection,2,060,Freeway
T20180005912,2018-03-28,13:30:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,66630,2,0,1,0,1,2,1,2,T intersection,2,999,Local Road
