ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20170002511,2017-02-08,10:30:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,314233,1,0,1,0,0,1,2,5,Not at intersection,2,999,Local Road
T20170002510,2017-02-08,14:25:00,1,Collision with vehicle,3,Wednesday,120,HEAD ON (NOT OVERTAKING),1,315844,2,0,1,1,2,4,1,5,Not at intersection,2,060,Arterial Other
T20170002509,2017-02-08,16:45:00,5,collision with some other object,3,Wednesday,198,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,1,314302,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20170002507,2017-02-08,12:36:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,29863,2,0,1,0,1,2,1,4,Multiple intersection,2,060,Freeway
T20170002591,2017-02-08,17:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,314038,2,0,0,2,0,2,2,5,Not at intersection,3,060,
T20170002506,2017-02-08,16:00:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,59821,2,0,0,6,4,10,1,1,Cross intersection,3,050,Local Road
T20170002503,2017-02-08,12:20:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,314354,2,0,0,1,1,2,1,5,Not at intersection,3,070,Arterial Highway
T20170002502,2017-02-08,14:25:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,314015,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20170002501,2017-02-08,13:30:00,1,Collision with vehicle,3,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,313913,2,0,0,1,0,1,1,5,Not at intersection,3,050,Arterial Other
T20170002499,2017-02-08,12:15:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),9,44466,2,0,0,1,0,1,2,1,Cross intersection,3,060,Arterial Other
T20170002498,2017-02-08,07:40:00,1,Collision with vehicle,3,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,2,358756,2,0,1,0,1,2,1,5,Not at intersection,2,040,Local Road
T20170002495,2017-02-08,12:59:00,1,Collision with vehicle,4,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,43338,2,0,0,2,1,3,1,2,T intersection,3,060,Arterial Other
T20170002610,2017-02-08,08:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,313909,2,0,0,1,1,2,2,5,Not at intersection,3,060,
T20170002493,2017-02-08,14:15:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36127,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20170002491,2017-02-08,10:55:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,313792,1,1,0,0,0,1,1,5,Not at intersection,1,100,Arterial Highway
T20180011098,2017-02-08,17:00:00,6,Vehicle overturned (no collision),4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,331652,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20170002476,2017-02-08,10:14:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,314167,2,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20170002465,2017-02-08,08:45:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,54564,2,0,1,0,1,2,1,2,T intersection,2,050,Arterial Other
T20170002620,2017-02-08,23:00:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,36313,2,0,1,1,0,2,1,2,T intersection,2,040,Local Road
T20170002464,2017-02-08,08:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,29599,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20170002624,2017-02-08,15:15:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,51975,2,0,0,3,1,4,1,9,Unknown,3,060,Local Road
T20170002460,2017-02-08,05:50:00,2,Struck Pedestrian,4,Wednesday,108,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,2,317495,2,0,1,1,1,3,1,5,Not at intersection,2,100,Arterial Other
T20170002459,2017-02-08,01:45:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,36066,2,0,0,3,1,4,1,1,Cross intersection,3,060,Arterial Highway
T20170002458,2017-02-08,03:59:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),3,313814,2,0,0,1,3,4,1,5,Not at intersection,3,060,Arterial Other
T20170002535,2017-02-08,22:13:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),3,50078,2,0,2,1,0,3,1,5,Not at intersection,2,050,Local Road
T20170002823,2017-02-08,17:15:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,39785,2,0,0,1,1,2,2,1,Cross intersection,3,070,Arterial Other
T20170004073,2017-02-08,08:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),9,314674,4,0,0,2,0,2,2,5,Not at intersection,3,070,Arterial Other
T20170002478,2017-02-08,11:00:00,6,Vehicle overturned (no collision),4,Wednesday,170,OFF CARRIAGEWAY TO LEFT,1,314309,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20170002479,2017-02-08,07:30:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,313803,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20170002481,2017-02-08,11:26:00,1,Collision with vehicle,4,Wednesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,313855,3,0,1,0,2,3,1,5,Not at intersection,2,050,Arterial Other
T20170002550,2017-02-09,07:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,313906,4,0,0,1,3,4,1,5,Not at intersection,3,070,Arterial Other
T20170002551,2017-02-09,08:58:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,95514,4,0,1,0,2,3,1,5,Not at intersection,2,070,Arterial Highway
T20170002560,2017-02-09,11:30:00,2,Struck Pedestrian,5,Thursday,106,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,1,313956,1,0,2,0,2,4,1,5,Not at intersection,2,030,
T20170002561,2017-02-09,12:20:00,1,Collision with vehicle,4,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,60768,2,0,1,1,1,3,1,1,Cross intersection,2,060,Arterial Other
T20170002563,2017-02-09,12:00:00,1,Collision with vehicle,5,Thursday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,313891,2,0,1,1,0,2,1,2,T intersection,2,060,Local Road
T20170002573,2017-02-09,06:00:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,26,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Highway
T20170002574,2017-02-09,14:55:00,2,Struck Pedestrian,4,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,314791,1,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20170002577,2017-02-09,14:00:00,4,Collision with a fixed object,4,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,358553,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Highway
T20170002580,2017-02-09,15:20:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,36244,2,0,1,1,1,3,1,2,T intersection,2,070,Local Road
T20170002581,2017-02-09,15:15:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,54256,3,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20170002694,2017-02-09,22:15:00,2,Struck Pedestrian,5,Thursday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,314593,1,0,0,1,0,1,1,1,Cross intersection,3,060,Local Road
T20170002671,2017-02-09,11:00:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,40230,2,0,0,1,1,2,2,2,T intersection,3,060,Local Road
T20170002686,2017-02-09,18:45:00,1,Collision with vehicle,5,Thursday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,369,2,0,1,0,1,2,2,2,T intersection,2,060,Arterial Other
T20170002670,2017-02-09,21:45:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,313898,1,0,2,0,0,2,1,5,Not at intersection,2,060,Local Road
T20170004093,2017-02-09,08:30:00,1,Collision with vehicle,4,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING),9,38555,3,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20170004743,2017-02-09,08:50:00,2,Struck Pedestrian,5,Thursday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,9,42404,1,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20170002634,2017-02-09,16:28:00,1,Collision with vehicle,5,Thursday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,314043,2,0,0,5,8,13,2,5,Not at intersection,3,999,Local Road
T20170002593,2017-02-09,17:40:00,1,Collision with vehicle,5,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY),1,310041,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20170002595,2017-02-09,17:10:00,1,Collision with vehicle,4,Thursday,120,HEAD ON (NOT OVERTAKING),1,313912,2,0,1,1,0,2,1,5,Not at intersection,2,080,Arterial Other
T20170002598,2017-02-09,14:00:00,5,collision with some other object,5,Thursday,198,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,1,313840,1,1,0,0,0,1,1,5,Not at intersection,1,100,
T20170002599,2017-02-09,19:40:00,1,Collision with vehicle,5,Thursday,154,PULLING OUT -REAR END,1,313903,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20170002600,2017-02-09,18:54:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,57391,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20170002604,2017-02-09,16:30:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,42746,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20170002608,2017-02-09,20:20:00,1,Collision with vehicle,4,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY),2,39268,2,0,1,0,2,3,1,2,T intersection,2,060,Arterial Other
T20170002612,2017-02-09,21:30:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),5,36106,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20170002614,2017-02-09,21:10:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),3,35999,4,0,1,0,2,3,1,2,T intersection,2,060,Local Road
T20170002615,2017-02-09,06:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,314447,2,0,0,1,1,2,1,5,Not at intersection,3,110,Freeway
T20170002617,2017-02-09,22:10:00,5,collision with some other object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,313942,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20170002618,2017-02-09,16:00:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,41182,3,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20170002622,2017-02-09,08:00:00,1,Collision with vehicle,4,Thursday,121,RIGHT THROUGH,1,51049,3,0,0,2,2,4,1,2,T intersection,3,080,Arterial Other
T20170004280,2017-02-09,18:00:00,8,No collision and no object struck,5,Thursday,199,UNKNOWN-NO DETAILS ON MANOEUVRES OF ROAD-USERS IN ACCIDENT,9,315178,1,0,0,1,0,1,2,5,Not at intersection,3,999,Arterial Other
T20170002854,2017-02-09,08:15:00,2,Struck Pedestrian,5,Thursday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,1,324913,1,0,0,1,1,2,2,5,Not at intersection,3,040,Arterial Highway
T20170002929,2017-02-09,09:00:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,316101,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Highway
T20170006424,2017-02-09,15:05:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,115226,3,0,1,0,3,4,1,5,Not at intersection,2,080,Arterial Other
T20170004410,2017-02-09,14:30:00,1,Collision with vehicle,5,Thursday,142,LEAVING PARKING,1,314758,2,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Other
T20170011570,2017-02-09,17:30:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,358651,3,0,0,1,2,3,2,5,Not at intersection,3,999,Arterial Highway
T20170003017,2017-02-09,20:50:00,1,Collision with vehicle,5,Thursday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,41303,3,0,1,0,0,1,1,2,T intersection,2,060,Local Road
T20170002930,2017-02-10,15:23:00,5,collision with some other object,6,Friday,198,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,1,314056,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20170003102,2017-02-10,08:00:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),1,35876,2,0,0,1,1,2,2,4,Multiple intersection,3,060,
T20170002703,2017-02-10,17:50:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,43270,2,0,0,1,0,1,1,1,Cross intersection,3,070,Arterial Other
T20170002700,2017-02-10,03:45:00,1,Collision with vehicle,6,Friday,169,OTHER ON PATH,3,313995,3,0,0,2,0,2,1,5,Not at intersection,3,050,Local Road
T20170002702,2017-02-10,17:00:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,38815,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20170003364,2017-02-10,14:30:00,1,Collision with vehicle,5,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52823,2,0,0,1,1,2,2,1,Cross intersection,3,050,
T20170002736,2017-02-10,17:45:00,1,Collision with vehicle,6,Friday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,314881,2,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20170002838,2017-02-10,10:55:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,41549,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20170002836,2017-02-10,11:50:00,2,Struck Pedestrian,6,Friday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,313952,1,0,0,1,1,2,1,2,T intersection,3,040,Local Road
T20170002628,2017-02-10,08:15:00,1,Collision with vehicle,6,Friday,119,OTHER ADJACENT (INTERSECTIONS ONLY),1,70603,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20170002629,2017-02-10,08:40:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,50862,2,0,0,4,0,4,1,2,T intersection,3,060,Arterial Other
T20170002630,2017-02-10,08:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,227128,2,0,0,2,1,3,1,2,T intersection,3,070,Arterial Highway
T20170002632,2017-02-10,09:25:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,314096,2,0,1,0,1,2,1,2,T intersection,2,040,Local Road
T20170002633,2017-02-10,07:25:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,36693,2,0,1,0,2,3,1,2,T intersection,2,070,Arterial Highway
T20170002642,2017-02-10,10:16:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),1,35862,2,0,0,1,1,2,1,2,T intersection,3,080,Arterial Other
T20170002645,2017-02-10,06:05:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,314114,3,0,0,1,2,3,1,5,Not at intersection,3,100,Freeway
T20170002652,2017-02-10,10:45:00,8,No collision and no object struck,6,Friday,170,OFF CARRIAGEWAY TO LEFT,1,314211,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20170002661,2017-02-10,12:30:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,314168,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20170002673,2017-02-10,14:40:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,313988,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20170002675,2017-02-10,13:50:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,318330,2,0,0,1,1,2,1,5,Not at intersection,3,070,Arterial Highway
T20170002676,2017-02-10,15:10:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29983,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Highway
T20170002678,2017-02-10,11:20:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),1,50051,2,0,0,1,0,1,1,1,Cross intersection,3,070,Arterial Highway
T20170002680,2017-02-10,14:10:00,1,Collision with vehicle,6,Friday,169,OTHER ON PATH,1,313911,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20170002681,2017-02-10,14:35:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),1,314014,2,0,3,0,0,3,1,5,Not at intersection,2,070,Arterial Other
T20170002683,2017-02-10,15:10:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),1,313992,4,0,2,0,2,4,1,5,Not at intersection,2,100,Arterial Highway
T20170002685,2017-02-10,15:50:00,4,Collision with a fixed object,5,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,314997,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20170002646,2017-02-10,07:30:00,1,Collision with vehicle,6,Friday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,314019,2,0,1,0,1,2,1,5,Not at intersection,2,080,
T20170002689,2017-02-10,17:00:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,55855,2,0,3,1,0,4,1,4,Multiple intersection,2,100,Arterial Other
T20170002690,2017-02-10,15:29:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,314366,2,0,1,0,2,3,1,5,Not at intersection,2,060,Arterial Other
T20170002691,2017-02-10,15:29:00,1,Collision with vehicle,6,Friday,150,HEAD ON(OVERTAKING),1,315994,2,0,1,0,1,2,1,5,Not at intersection,2,040,Local Road
T20170003482,2017-02-10,16:00:00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,314702,3,0,1,0,2,3,2,5,Not at intersection,2,060,Arterial Highway
T20170002697,2017-02-10,18:30:00,4,Collision with a fixed object,5,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,313997,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20170002724,2017-02-10,20:30:00,3,Struck animal,6,Friday,167,STRUCK ANIMAL,5,313937,1,0,2,0,0,2,2,5,Not at intersection,2,100,Arterial Other
T20170002880,2017-02-10,13:00:00,8,No collision and no object struck,6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,45461,1,0,0,1,0,1,2,2,T intersection,3,060,Arterial Other
T20170002695,2017-02-10,17:15:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),1,44660,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20170002696,2017-02-10,19:00:00,1,Collision with vehicle,6,Friday,140,U TURN,1,313908,2,0,1,1,2,4,1,5,Not at intersection,2,050,Local Road
T20170002740,2017-02-10,23:55:00,3,Struck animal,5,Friday,167,STRUCK ANIMAL,5,315478,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20170002719,2017-02-10,23:55:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,314614,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20170004356,2017-02-10,17:50:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,56099,2,0,0,1,2,3,2,2,T intersection,3,050,Local Road
T20170002693,2017-02-10,15:10:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,1,229963,2,0,1,0,1,2,1,1,Cross intersection,2,999,
T20170002717,2017-02-10,17:30:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,35339,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20170002715,2017-02-10,21:15:00,7,Fall from or in moving vehicle,6,Friday,190,FELL IN/FROM VEHICLE,3,313921,1,0,2,0,2,4,1,5,Not at intersection,2,060,Arterial Other
T20170010765,2017-02-10,15:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,318053,2,0,0,1,1,2,2,5,Not at intersection,3,999,
T20170002714,2017-02-10,05:20:00,1,Collision with vehicle,5,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,2,358554,2,0,0,1,0,1,1,5,Not at intersection,3,080,Freeway
T20170002892,2017-02-10,18:45:00,1,Collision with vehicle,5,Friday,130,REAR END(VEHICLES IN SAME LANE),1,314060,2,0,0,1,1,2,2,5,Not at intersection,3,100,Freeway
T20170002711,2017-02-10,22:08:00,2,Struck Pedestrian,6,Friday,106,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,3,313919,1,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Other
T20170002708,2017-02-10,16:40:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,314098,2,0,0,1,1,2,1,5,Not at intersection,3,100,Arterial Other
T20170002706,2017-02-10,19:05:00,1,Collision with vehicle,6,Friday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,2,313918,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20170002705,2017-02-10,17:30:00,1,Collision with vehicle,6,Friday,140,U TURN,1,314130,2,0,0,2,1,3,1,5,Not at intersection,3,050,Local Road
T20170002781,2017-02-11,22:35:00,1,Collision with vehicle,7,Saturday,111,RIGHT FAR (INTERSECTIONS ONLY),5,314557,2,0,3,1,0,4,1,1,Cross intersection,2,100,Arterial Other
T20170002803,2017-02-11,16:20:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,277806,2,0,0,1,1,2,2,2,T intersection,3,999,Arterial Other
T20170002779,2017-02-11,21:00:00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL,5,314089,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20170002738,2017-02-11,13:23:00,8,No collision and no object struck,7,Saturday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,313996,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20180000462,2017-02-11,08:46:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),9,325852,2,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20170002789,2017-02-11,11:55:00,4,Collision with a fixed object,6,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,358759,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20170006232,2017-02-11,15:30:00,6,Vehicle overturned (no collision),7,Saturday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,315583,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20170002729,2017-02-11,09:20:00,1,Collision with vehicle,7,Saturday,111,RIGHT FAR (INTERSECTIONS ONLY),1,45033,2,0,1,1,0,2,1,1,Cross intersection,2,060,Arterial Other
T20170002881,2017-02-11,11:30:00,8,No collision and no object struck,7,Saturday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,314661,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20170003681,2017-02-11,18:30:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,314512,2,0,0,2,2,4,2,5,Not at intersection,3,080,Arterial Other
T20170002725,2017-02-11,05:15:00,2,Struck Pedestrian,7,Saturday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,6,315702,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Highway
T20170002751,2017-02-11,16:45:00,8,No collision and no object struck,7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,313944,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20170002733,2017-02-11,07:00:00,1,Collision with vehicle,7,Saturday,137,LEFT TURN SIDESWIPE,1,314352,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20170004267,2017-02-11,22:00:00,1,Collision with vehicle,6,Saturday,120,HEAD ON (NOT OVERTAKING),3,315727,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20170002755,2017-02-11,17:00:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),1,314006,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20170008451,2017-02-11,12:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,358798,2,0,0,1,1,2,2,5,Not at intersection,3,070,Arterial Other
T20170002752,2017-02-11,12:30:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,50930,3,0,3,0,0,3,1,4,Multiple intersection,2,080,Arterial Other
T20170002723,2017-02-11,06:00:00,2,Struck Pedestrian,7,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,46814,1,0,1,0,1,2,1,2,T intersection,2,070,Arterial Highway
T20170003168,2017-02-11,15:33:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,314396,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
