ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20210001095,2021-01-16,09:56:00,4,Collision with a fixed object,6,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,773309,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20210001096,2021-01-16,10:47:00,4,Collision with a fixed object,6,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,781065,1,0,0,1,3,4,1,5,Not at intersection,3,100,Arterial Other
T20210001444,2021-01-16,13:30:00,4,Collision with a fixed object,7,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,677283,1,0,1,0,0,1,2,5,Not at intersection,2,080,Arterial Other
T20210001098,2021-01-16,11:47:00,4,Collision with a fixed object,6,Saturday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,298153,1,0,1,0,0,1,1,1,Cross intersection,2,060,
T20210001100,2021-01-16,08:00:00,1,Collision with vehicle,6,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),1,44506,2,0,0,1,1,2,2,2,T intersection,3,050,Local Road
T20210001093,2021-01-16,10:15:00,1,Collision with vehicle,7,Saturday,132,RIGHT REAR.,1,43978,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Highway
T20210001094,2021-01-16,12:25:00,1,Collision with vehicle,7,Saturday,137,LEFT TURN SIDESWIPE,1,38051,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20210001088,2021-01-16,06:20:00,1,Collision with vehicle,7,Saturday,120,HEAD ON (NOT OVERTAKING),2,673237,2,0,2,0,0,2,1,2,T intersection,2,060,Arterial Other
T20210001461,2021-01-16,12:00:00,1,Collision with vehicle,7,Saturday,137,LEFT TURN SIDESWIPE,1,729544,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20210003075,2021-01-16,13:00:00,1,Collision with vehicle,6,Saturday,111,RIGHT FAR (INTERSECTIONS ONLY),1,341933,2,0,0,5,1,6,2,2,T intersection,3,080,Arterial Other
T20210001301,2021-01-16,10:00:00,5,collision with some other object,7,Saturday,166,STRUCK OBJECT ON CARRIAGEWAY,1,674858,1,0,1,0,0,1,2,5,Not at intersection,2,999,Local Road
T20210001907,2021-01-16,16:00:00,1,Collision with vehicle,7,Saturday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,1,685723,3,0,0,1,2,3,1,5,Not at intersection,3,080,Arterial Other
T20210001106,2021-01-16,14:20:00,4,Collision with a fixed object,7,Saturday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,210028,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Other
T20210001236,2021-01-17,13:30:00,1,Collision with vehicle,0,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38760,2,0,1,1,1,3,2,1,Cross intersection,2,999,Arterial Highway
T20210002471,2021-01-17,13:15:00,1,Collision with vehicle,1,Sunday,131,LEFT REAR,1,348200,2,0,0,2,1,3,2,4,Multiple intersection,3,070,Arterial Highway
T20210010245,2021-01-17,01:15:00,1,Collision with vehicle,0,Sunday,130,REAR END(VEHICLES IN SAME LANE),3,43517,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20210001143,2021-01-17,02:25:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,673058,1,0,1,0,0,1,1,5,Not at intersection,2,110,Freeway
T20210001195,2021-01-17,12:00:00,1,Collision with vehicle,1,Sunday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,675764,2,0,0,1,1,2,2,5,Not at intersection,3,888,Local Road
T20210001349,2021-01-17,09:30:00,6,Vehicle overturned (no collision),1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,680531,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20210001172,2021-01-17,12:05:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),1,673435,2,0,1,0,1,2,1,5,Not at intersection,2,060,Local Road
T20210001171,2021-01-17,12:00:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,673185,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20210001176,2021-01-17,13:00:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,675763,1,0,1,0,0,1,1,5,Not at intersection,2,080,
T20210001169,2021-01-17,13:21:00,1,Collision with vehicle,0,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,773413,3,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20210001397,2021-01-17,09:00:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,37460,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20210001157,2021-01-17,09:35:00,1,Collision with vehicle,0,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29984,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20210001205,2021-01-17,21:34:00,4,Collision with a fixed object,1,Sunday,175,OFF END OF ROAD/T-INTERSECTION.,3,52478,1,0,1,0,0,1,1,2,T intersection,2,050,Local Road
T20210001174,2021-01-17,13:10:00,1,Collision with vehicle,1,Sunday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,673147,2,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20210001175,2021-01-17,14:00:00,2,Struck Pedestrian,1,Sunday,104,PED WALKING WITH TRAFFIC,1,677281,1,0,1,0,1,2,1,5,Not at intersection,2,777,Local Road
T20210003759,2021-01-17,16:00:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,676134,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20210001202,2021-01-17,21:56:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,6,673061,2,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20210001177,2021-01-17,12:55:00,2,Struck Pedestrian,1,Sunday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,673676,1,0,1,0,1,2,1,5,Not at intersection,2,040,Local Road
T20210001180,2021-01-17,15:10:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,42230,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20210001200,2021-01-17,21:15:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,675614,1,0,1,1,0,2,1,5,Not at intersection,2,080,Arterial Other
T20210001198,2021-01-17,21:30:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,3,351562,2,0,1,1,1,3,1,1,Cross intersection,2,060,Arterial Other
T20210001197,2021-01-17,20:00:00,8,No collision and no object struck,1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),2,674937,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210002091,2021-01-17,17:00:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,674582,2,0,0,1,1,2,2,5,Not at intersection,3,060,Freeway
T20210001196,2021-01-17,15:35:00,1,Collision with vehicle,1,Sunday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,1,729854,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Highway
T20210001183,2021-01-17,07:45:00,5,collision with some other object,1,Sunday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,673436,1,0,0,1,0,1,1,1,Cross intersection,3,050,Local Road
T20210001186,2021-01-17,14:20:00,1,Collision with vehicle,1,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29775,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20210002205,2021-01-17,11:30:00,1,Collision with vehicle,0,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,674295,2,0,0,1,1,2,2,5,Not at intersection,3,040,Freeway
T20210001317,2021-01-17,09:30:00,5,collision with some other object,1,Sunday,166,STRUCK OBJECT ON CARRIAGEWAY,1,680750,1,0,0,1,0,1,2,5,Not at intersection,3,050,Local Road
T20210001238,2021-01-17,20:35:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),2,673154,3,0,1,0,2,3,2,5,Not at intersection,2,060,Arterial Other
T20210001147,2021-01-17,03:06:00,1,Collision with vehicle,1,Sunday,120,HEAD ON (NOT OVERTAKING),3,680213,4,0,2,1,5,8,1,5,Not at intersection,2,100,Freeway
T20210001268,2021-01-18,15:30:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,39951,2,0,1,0,3,4,2,1,Cross intersection,2,050,
T20210001277,2021-01-18,21:30:00,2,Struck Pedestrian,2,Monday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,673241,1,0,1,1,0,2,1,5,Not at intersection,2,070,Arterial Other
T20210001235,2021-01-18,11:55:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,315776,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20210006908,2021-01-18,16:15:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,698311,2,0,1,1,0,2,2,5,Not at intersection,2,999,Arterial Highway
T20210001232,2021-01-18,10:50:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,674379,2,0,0,2,2,4,1,5,Not at intersection,3,060,Arterial Other
T20210001267,2021-01-18,18:30:00,1,Collision with vehicle,2,Monday,137,LEFT TURN SIDESWIPE,9,673240,2,0,0,1,1,2,2,2,T intersection,3,060,Local Road
T20210001245,2021-01-18,06:00:00,1,Collision with vehicle,1,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,781073,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20210001263,2021-01-18,17:20:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,50934,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20210003754,2021-01-18,15:20:00,2,Struck Pedestrian,2,Monday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,1,679044,1,0,0,1,1,2,2,2,T intersection,3,040,Local Road
T20210001261,2021-01-18,16:35:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,221475,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20210001242,2021-01-18,14:45:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,675767,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20210001281,2021-01-18,23:37:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,5,674480,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20210001483,2021-01-18,15:45:00,1,Collision with vehicle,2,Monday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,673443,3,0,0,1,2,3,1,5,Not at intersection,3,999,Arterial Other
T20210001211,2021-01-18,05:20:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,3,350769,2,0,2,0,2,4,1,1,Cross intersection,2,080,Arterial Other
T20210001210,2021-01-18,02:45:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,682804,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20210001260,2021-01-18,16:30:00,1,Collision with vehicle,1,Monday,121,RIGHT THROUGH,1,317091,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20210001298,2021-01-18,10:51:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,680286,2,0,0,1,1,2,2,2,T intersection,3,999,Local Road
T20210001248,2021-01-18,13:25:00,1,Collision with vehicle,1,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,54370,2,0,0,3,0,3,1,1,Cross intersection,3,050,Local Road
T20210001223,2021-01-18,05:55:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,2,299670,2,0,1,0,1,2,1,2,T intersection,2,080,Local Road
T20210001215,2021-01-18,06:25:00,6,Vehicle overturned (no collision),2,Monday,182,OFF CARRIAGEWAY ON LEFT BEND,1,663421,1,0,1,0,0,1,1,5,Not at intersection,2,100,Freeway
T20210001635,2021-01-18,13:40:00,1,Collision with vehicle,2,Monday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,673610,3,0,0,1,2,3,1,5,Not at intersection,3,070,Arterial Other
T20210001252,2021-01-18,12:00:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,677828,2,0,1,1,0,2,1,5,Not at intersection,2,050,Local Road
T20210001408,2021-01-18,10:15:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,36298,2,0,1,0,1,2,2,1,Cross intersection,2,050,Local Road
T20210001253,2021-01-18,15:35:00,6,Vehicle overturned (no collision),2,Monday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,-1,1,0,1,0,0,1,1,5,Not at intersection,2,080,
T20210001227,2021-01-18,08:00:00,4,Collision with a fixed object,1,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,673151,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20210001255,2021-01-18,13:15:00,1,Collision with vehicle,2,Monday,111,RIGHT FAR (INTERSECTIONS ONLY),1,225238,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Highway
T20210001290,2021-01-18,05:50:00,1,Collision with vehicle,2,Monday,134,LANE CHANGE RIGHT (NOT OVERTAKING),2,673603,3,0,1,0,2,3,1,4,Multiple intersection,2,100,Freeway
T20210001249,2021-01-18,14:00:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,675766,4,0,0,2,2,4,1,5,Not at intersection,3,080,Arterial Highway
T20210001355,2021-01-18,14:00:00,1,Collision with vehicle,1,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,50672,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20210001271,2021-01-18,17:20:00,1,Collision with vehicle,2,Monday,137,LEFT TURN SIDESWIPE,1,342065,2,0,0,2,3,5,1,2,T intersection,3,100,Arterial Highway
T20210001256,2021-01-18,16:45:00,1,Collision with vehicle,2,Monday,137,LEFT TURN SIDESWIPE,1,347776,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20210001258,2021-01-18,11:32:00,1,Collision with vehicle,2,Monday,120,HEAD ON (NOT OVERTAKING),1,680214,2,0,2,0,0,2,1,5,Not at intersection,2,050,Local Road
T20210001216,2021-01-18,05:35:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,687218,1,0,2,0,0,2,1,5,Not at intersection,2,080,Arterial Highway
T20210001237,2021-01-18,08:47:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,37559,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20210002420,2021-01-18,18:00:00,1,Collision with vehicle,2,Monday,132,RIGHT REAR.,1,35581,3,0,0,1,2,3,2,2,T intersection,3,060,Arterial Highway
T20210001280,2021-01-18,16:30:00,4,Collision with a fixed object,1,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,691768,1,0,0,1,0,1,1,5,Not at intersection,3,080,Local Road
T20210001398,2021-01-19,07:58:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,675863,1,0,0,1,0,1,1,5,Not at intersection,3,050,
T20210001289,2021-01-19,03:40:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,673155,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20210006817,2021-01-19,19:20:00,1,Collision with vehicle,2,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,679061,3,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20210001958,2021-01-19,09:45:00,1,Collision with vehicle,3,Tuesday,131,LEFT REAR,1,45314,2,0,0,1,1,2,2,2,T intersection,3,999,Arterial Other
T20210001285,2021-01-19,00:00:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,673529,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20210001550,2021-01-19,13:00:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,59501,2,0,0,1,2,3,1,1,Cross intersection,3,050,Local Road
T20210001523,2021-01-19,17:00:00,2,Struck Pedestrian,2,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,773530,1,0,0,1,1,2,2,5,Not at intersection,3,040,Local Road
T20210001646,2021-01-19,18:30:00,1,Collision with vehicle,2,Tuesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),9,729860,2,0,0,1,2,3,2,5,Not at intersection,3,999,Freeway
T20210001291,2021-01-19,07:05:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),2,37669,2,0,1,0,1,2,1,2,T intersection,2,040,Arterial Other
T20210001294,2021-01-19,08:10:00,4,Collision with a fixed object,2,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,673677,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20210001295,2021-01-19,07:00:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,45519,3,0,2,0,1,3,1,2,T intersection,2,080,Local Road
T20210001345,2021-01-19,19:10:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,326828,2,0,1,0,3,4,1,2,T intersection,2,060,Arterial Other
T20210001326,2021-01-19,16:00:00,9,Other accident,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,673335,1,0,0,1,0,1,2,1,Cross intersection,3,060,Arterial Other
T20210001330,2021-01-19,17:25:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,221898,2,0,0,1,1,2,1,4,Multiple intersection,3,080,Freeway
T20210001331,2021-01-19,16:07:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,41002,2,0,1,0,1,2,1,1,Cross intersection,2,050,Local Road
T20210001338,2021-01-19,18:58:00,1,Collision with vehicle,2,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,350037,2,0,1,1,0,2,1,1,Cross intersection,2,080,Arterial Highway
T20210001339,2021-01-19,17:59:00,2,Struck Pedestrian,2,Tuesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,48283,1,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20210001341,2021-01-19,17:01:00,1,Collision with vehicle,3,Tuesday,140,U TURN,1,673845,2,0,0,1,1,2,1,2,T intersection,3,050,
T20210001342,2021-01-19,16:20:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,675085,4,0,2,1,1,4,1,5,Not at intersection,2,070,Arterial Other
T20210009477,2021-01-19,12:00:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,682457,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20210001347,2021-01-19,19:45:00,2,Struck Pedestrian,3,Tuesday,108,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,1,673337,2,0,1,0,2,3,1,5,Not at intersection,2,040,Local Road
T20210001299,2021-01-19,07:30:00,1,Collision with vehicle,3,Tuesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,674481,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20210001348,2021-01-19,19:35:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,2,51131,2,0,3,0,1,4,1,2,T intersection,2,080,Arterial Highway
T20210004571,2021-01-19,15:30:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,36119,2,0,0,1,1,2,2,1,Cross intersection,3,999,Local Road
T20210001351,2021-01-19,21:50:00,1,Collision with vehicle,3,Tuesday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,3,673338,2,0,0,1,2,3,1,2,T intersection,3,040,Local Road
T20210001352,2021-01-19,22:08:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),3,702880,2,0,0,1,0,1,1,2,T intersection,3,070,Arterial Other
T20210001305,2021-01-19,08:30:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,63608,2,0,0,1,1,2,2,1,Cross intersection,3,050,Local Road
T20210003247,2021-01-19,15:35:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,675545,3,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20210001309,2021-01-19,11:30:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,49729,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20210001391,2021-01-19,07:05:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38070,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20210004267,2021-01-19,17:00:00,2,Struck Pedestrian,3,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,29634,1,0,0,2,0,2,9,1,Cross intersection,3,060,Arterial Other
T20210001314,2021-01-19,10:30:00,2,Struck Pedestrian,2,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,673333,1,0,1,0,1,2,1,5,Not at intersection,2,030,Arterial Other
T20220014620,2021-01-19,09:00:00,9,Other accident,2,Tuesday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,719877,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20210001422,2021-01-19,18:30:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,355448,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Highway
T20210001440,2021-01-19,21:40:00,1,Collision with vehicle,3,Tuesday,140,U TURN,3,685056,2,0,0,1,0,1,2,2,T intersection,3,040,Local Road
T20210001442,2021-01-19,21:30:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,3,63399,2,0,1,1,1,3,2,2,T intersection,2,050,Local Road
T20210003462,2021-01-19,14:14:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,675957,2,0,0,2,1,3,1,1,Cross intersection,3,050,Local Road
T20210001388,2021-01-20,10:56:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,615012,2,0,0,2,2,4,1,5,Not at intersection,3,080,Arterial Other
T20210001405,2021-01-20,13:55:00,1,Collision with vehicle,4,Wednesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,677495,2,0,0,2,0,2,1,2,T intersection,3,060,
T20210001406,2021-01-20,08:00:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,45118,2,0,0,2,0,2,1,2,T intersection,3,060,Arterial Other
T20210001404,2021-01-20,14:15:00,2,Struck Pedestrian,4,Wednesday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,673439,1,0,1,0,1,2,1,5,Not at intersection,2,050,
T20210001402,2021-01-20,10:15:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,678877,2,0,2,4,12,18,1,5,Not at intersection,2,080,
T20210001509,2021-01-20,07:50:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,39539,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20210001439,2021-01-20,13:55:00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE,1,673440,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20210005799,2021-01-20,19:30:00,4,Collision with a fixed object,3,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,9,36675,1,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20210001436,2021-01-20,17:49:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,675250,2,0,2,7,0,9,1,5,Not at intersection,2,999,Arterial Other
T20210001435,2021-01-20,17:21:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,673534,1,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Highway
T20210001360,2021-01-20,07:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,674984,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20210001800,2021-01-20,18:10:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),2,673855,2,0,1,1,0,2,2,5,Not at intersection,2,060,Local Road
T20210001400,2021-01-20,14:00:00,6,Vehicle overturned (no collision),4,Wednesday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,673532,1,0,0,1,0,1,2,5,Not at intersection,3,100,Local Road
T20210001434,2021-01-20,18:20:00,1,Collision with vehicle,4,Wednesday,140,U TURN,1,675616,2,0,0,2,0,2,1,5,Not at intersection,3,060,Local Road
T20210001433,2021-01-20,08:45:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,673533,2,0,0,1,1,2,2,5,Not at intersection,3,080,Arterial Highway
T20210001742,2021-01-20,13:30:00,1,Collision with vehicle,4,Wednesday,145,REVERSING IN STREAM OF TRAFFIC,1,676335,2,0,1,0,2,3,2,5,Not at intersection,2,050,
T20210001430,2021-01-20,15:15:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,676040,2,0,1,0,1,2,1,5,Not at intersection,2,100,Arterial Other
T20210001428,2021-01-20,18:15:00,1,Collision with vehicle,4,Wednesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,674280,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20210001418,2021-01-20,16:10:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,222093,2,0,2,0,2,4,1,2,T intersection,2,080,Arterial Other
