ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20160001196,2016-01-17,17:00:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,299307,1,0,0,1,0,1,2,5,Not at intersection,3,888,Local Road
T20160003271,2016-01-17,20:30:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,299653,1,0,1,0,0,1,2,5,Not at intersection,2,999,Local Road
T20160001601,2016-01-17,22:25:00,2,Struck Pedestrian,1,Sunday,104,PED WALKING WITH TRAFFIC,3,36166,1,0,0,1,0,1,2,1,Cross intersection,3,060,Local Road
T20160002192,2016-01-17,13:00:00,8,No collision and no object struck,1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,299251,1,0,0,1,0,1,2,5,Not at intersection,3,100,
T20160001227,2016-01-17,15:20:00,1,Collision with vehicle,0,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,304213,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Highway
T20160001304,2016-01-17,07:52:00,1,Collision with vehicle,0,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,39884,2,0,1,0,1,2,2,1,Cross intersection,2,060,
T20160002930,2016-01-18,21:15:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),3,299492,3,0,0,2,2,4,2,5,Not at intersection,3,080,Arterial Other
T20160006962,2016-01-18,21:15:00,1,Collision with vehicle,1,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),5,41989,2,0,0,2,0,2,1,1,Cross intersection,3,070,Arterial Other
T20160002549,2016-01-18,07:45:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,67030,2,0,0,1,1,2,2,2,T intersection,3,050,Arterial Other
T20160001781,2016-01-18,14:34:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,47573,2,0,0,1,1,2,1,1,Cross intersection,3,040,Arterial Other
T20160001236,2016-01-18,16:00:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,257900,2,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Highway
T20160001238,2016-01-18,21:52:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,5,301061,1,0,2,0,1,3,1,2,T intersection,2,999,Local Road
T20160001259,2016-01-18,11:30:00,1,Collision with vehicle,2,Monday,143,ENTERING PARKING,1,299817,2,0,0,1,2,3,1,5,Not at intersection,3,040,Local Road
T20160001235,2016-01-18,20:00:00,1,Collision with vehicle,1,Monday,121,RIGHT THROUGH,1,252479,2,0,0,2,1,3,1,2,T intersection,3,080,Arterial Highway
T20160001191,2016-01-18,09:50:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,1,49681,2,0,1,1,1,3,1,5,Not at intersection,2,100,
T20160001173,2016-01-18,08:30:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,357716,2,0,0,1,1,2,1,5,Not at intersection,3,080,Arterial Highway
T20160001193,2016-01-18,10:31:00,4,Collision with a fixed object,2,Monday,175,OFF END OF ROAD/T-INTERSECTION.,1,298659,1,0,1,0,0,1,1,2,T intersection,2,050,Local Road
T20160001176,2016-01-18,07:35:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,654303,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20160001284,2016-01-18,09:30:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),9,39920,2,0,0,1,3,4,2,1,Cross intersection,3,060,Arterial Other
T20160001457,2016-01-18,23:33:00,4,Collision with a fixed object,2,Monday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,5,299334,1,0,0,1,0,1,1,5,Not at intersection,3,999,
T20160001195,2016-01-18,10:56:00,4,Collision with a fixed object,2,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,302198,1,0,0,1,0,1,1,5,Not at intersection,3,050,
T20160001239,2016-01-18,19:00:00,1,Collision with vehicle,1,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,35532,2,0,0,1,1,2,1,2,T intersection,3,080,Arterial Other
T20160001177,2016-01-18,08:50:00,1,Collision with vehicle,2,Monday,136,RIGHT TURN SIDESWIPE,1,298670,2,0,1,0,2,3,1,5,Not at intersection,2,080,Local Road
T20160001346,2016-01-18,23:45:00,8,No collision and no object struck,2,Monday,149,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,9,298748,2,0,0,1,1,2,2,5,Not at intersection,3,999,Arterial Other
T20160001209,2016-01-18,14:25:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,298621,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20160001210,2016-01-18,11:30:00,4,Collision with a fixed object,1,Monday,146,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,1,300413,1,0,0,1,0,1,1,5,Not at intersection,3,050,
T20160001216,2016-01-18,11:00:00,4,Collision with a fixed object,2,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,357720,1,0,0,1,0,1,2,5,Not at intersection,3,070,Arterial Other
T20160001219,2016-01-18,17:15:00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,38815,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20160001178,2016-01-18,08:00:00,1,Collision with vehicle,1,Monday,140,U TURN,1,357717,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Other
T20160001220,2016-01-18,17:20:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,48653,4,0,0,2,3,5,1,1,Cross intersection,3,060,
T20160002432,2016-01-18,14:40:00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,299546,2,0,0,1,1,2,2,5,Not at intersection,3,040,Local Road
T20160001181,2016-01-18,07:50:00,1,Collision with vehicle,1,Monday,140,U TURN,1,42263,2,0,0,1,1,2,2,2,T intersection,3,999,Arterial Other
T20160001184,2016-01-18,07:40:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,38311,3,0,0,1,2,3,2,1,Cross intersection,3,060,Local Road
T20160001223,2016-01-18,18:25:00,1,Collision with vehicle,2,Monday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,34725,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20160001300,2016-01-18,14:05:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,298715,3,0,0,1,2,3,2,5,Not at intersection,3,040,Arterial Other
T20160001226,2016-01-18,19:53:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,36834,1,0,0,3,0,3,1,1,Cross intersection,3,060,Arterial Other
T20160001188,2016-01-18,11:10:00,1,Collision with vehicle,1,Monday,146,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,1,298679,3,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20160001190,2016-01-18,11:55:00,2,Struck Pedestrian,2,Monday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,43090,1,0,2,0,0,2,1,1,Cross intersection,2,060,Arterial Highway
T20160001233,2016-01-18,21:58:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,3,46774,2,0,1,1,1,3,2,2,T intersection,2,060,Arterial Other
T20160001250,2016-01-18,16:30:00,8,No collision and no object struck,2,Monday,170,OFF CARRIAGEWAY TO LEFT,1,299552,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20160006793,2016-01-18,07:53:00,2,Struck Pedestrian,1,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,302781,1,0,0,2,0,2,2,2,T intersection,3,999,Local Road
T20160001182,2016-01-18,08:30:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),1,40774,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Other
T20160001247,2016-01-18,23:30:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,299287,2,0,1,0,1,2,1,1,Cross intersection,2,080,Arterial Other
T20160003625,2016-01-19,13:45:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,301598,2,0,0,1,1,2,2,5,Not at intersection,3,050,Local Road
T20160001252,2016-01-19,08:55:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,298787,2,0,0,1,2,3,1,1,Cross intersection,3,050,Local Road
T20160001257,2016-01-19,08:15:00,2,Struck Pedestrian,2,Tuesday,108,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,1,300069,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Highway
T20160001306,2016-01-19,17:40:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,357722,2,0,0,1,1,2,2,5,Not at intersection,3,110,
T20160001258,2016-01-19,08:30:00,8,No collision and no object struck,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,298790,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20160001367,2016-01-19,15:00:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,47257,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20160003707,2016-01-19,16:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,299933,2,0,0,1,0,1,2,4,Multiple intersection,3,080,Arterial Other
T20160001262,2016-01-19,09:50:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,298661,1,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20160001264,2016-01-19,11:42:00,1,Collision with vehicle,2,Tuesday,132,RIGHT REAR.,1,228894,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Highway
T20160001266,2016-01-19,11:05:00,4,Collision with a fixed object,3,Tuesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,298744,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20160001270,2016-01-19,08:10:00,1,Collision with vehicle,3,Tuesday,120,HEAD ON (NOT OVERTAKING),1,48908,2,0,2,0,0,2,1,2,T intersection,2,060,Arterial Other
T20160001271,2016-01-19,07:17:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,300097,3,0,1,1,2,4,1,5,Not at intersection,2,060,Arterial Other
T20160001431,2016-01-19,19:00:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,37829,2,0,1,0,1,2,1,1,Cross intersection,2,040,Arterial Other
T20160001432,2016-01-19,16:45:00,6,Vehicle overturned (no collision),3,Tuesday,172,OFF CARRIAGEWAY TO RIGHT,1,299783,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20160001273,2016-01-19,09:30:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,61229,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20160001280,2016-01-19,13:25:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,47070,1,0,1,3,0,4,1,2,T intersection,2,060,Local Road
T20160001282,2016-01-19,14:45:00,4,Collision with a fixed object,2,Tuesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,298697,1,0,0,1,0,1,9,2,T intersection,3,100,Arterial Other
T20160001285,2016-01-19,14:55:00,4,Collision with a fixed object,2,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,298778,1,0,0,1,1,2,1,5,Not at intersection,3,100,Freeway
T20160001288,2016-01-19,11:50:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,1086,2,0,0,1,1,2,1,2,T intersection,3,070,Arterial Other
T20160001290,2016-01-19,15:35:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,298918,2,0,0,2,0,2,1,5,Not at intersection,3,060,
T20160001292,2016-01-19,16:30:00,2,Struck Pedestrian,3,Tuesday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,299489,1,0,0,1,1,2,1,5,Not at intersection,3,999,Local Road
T20160001294,2016-01-19,18:00:00,1,Collision with vehicle,3,Tuesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,42746,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20160002867,2016-01-19,21:10:00,3,Struck animal,2,Tuesday,167,STRUCK ANIMAL,6,299443,1,0,0,1,1,2,2,5,Not at intersection,3,999,
T20160001402,2016-01-19,09:00:00,1,Collision with vehicle,3,Tuesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,299973,2,0,0,2,1,3,1,1,Cross intersection,3,060,Arterial Other
T20160001296,2016-01-19,14:59:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,298770,2,0,3,1,0,4,1,5,Not at intersection,2,100,Arterial Highway
T20160001298,2016-01-19,17:45:00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,299930,2,0,0,1,2,3,2,5,Not at intersection,3,060,Arterial Other
T20160001299,2016-01-19,17:40:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,298786,2,0,0,3,1,4,1,5,Not at intersection,3,060,Local Road
T20160001301,2016-01-19,17:40:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,10586,2,0,0,1,2,3,2,4,Multiple intersection,3,999,
T20160001302,2016-01-19,16:05:00,1,Collision with vehicle,3,Tuesday,154,PULLING OUT -REAR END,1,300047,3,0,3,0,2,5,2,5,Not at intersection,2,060,Arterial Other
T20160001303,2016-01-19,18:12:00,2,Struck Pedestrian,2,Tuesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,299593,2,0,0,1,1,2,1,5,Not at intersection,3,040,Local Road
T20160001305,2016-01-19,17:15:00,6,Vehicle overturned (no collision),3,Tuesday,172,OFF CARRIAGEWAY TO RIGHT,1,300522,1,0,0,1,0,1,1,5,Not at intersection,3,110,
T20160001308,2016-01-19,15:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,298764,2,0,0,1,4,5,2,5,Not at intersection,3,999,Local Road
T20160001310,2016-01-19,19:30:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,2,298948,1,0,0,1,0,1,1,2,T intersection,3,050,Local Road
T20160001651,2016-01-19,11:05:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,49776,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20160001242,2016-01-19,01:54:00,7,Fall from or in moving vehicle,3,Tuesday,190,FELL IN/FROM VEHICLE,3,821,1,0,0,1,2,3,1,2,T intersection,3,070,Arterial Other
T20160001243,2016-01-19,00:19:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,300421,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Highway
T20160002347,2016-01-19,06:20:00,1,Collision with vehicle,3,Tuesday,136,RIGHT TURN SIDESWIPE,2,36709,2,0,0,1,1,2,2,2,T intersection,3,040,Arterial Other
T20160001244,2016-01-19,00:10:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,300510,1,0,0,1,2,3,1,5,Not at intersection,3,100,Local Road
T20160001324,2016-01-19,21:15:00,4,Collision with a fixed object,2,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,298712,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20160001329,2016-01-19,22:20:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,35431,2,0,0,2,0,2,1,1,Cross intersection,3,060,Arterial Highway
T20160006318,2016-01-19,09:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,301214,2,0,0,1,1,2,2,5,Not at intersection,3,050,Local Road
T20160001343,2016-01-19,17:30:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,302787,2,0,0,1,1,2,2,2,T intersection,3,050,Arterial Other
T20160001502,2016-01-19,17:35:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,49318,2,0,0,2,1,3,2,4,Multiple intersection,3,060,Arterial Highway
T20160001331,2016-01-20,06:14:00,1,Collision with vehicle,4,Wednesday,111,RIGHT FAR (INTERSECTIONS ONLY),2,256459,2,0,1,0,1,2,1,2,T intersection,2,080,Local Road
T20160001364,2016-01-20,12:05:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,299177,4,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20160001656,2016-01-20,17:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,29785,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Other
T20160001927,2016-01-20,18:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,48985,2,0,0,1,1,2,2,2,T intersection,3,070,Arterial Other
T20160002916,2016-01-20,07:00:00,1,Collision with vehicle,4,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY),1,493,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20160001362,2016-01-20,11:50:00,1,Collision with vehicle,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,300144,2,0,0,1,1,2,1,5,Not at intersection,3,100,Local Road
T20160001361,2016-01-20,10:10:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,29449,2,0,1,0,1,2,1,2,T intersection,2,070,Arterial Other
T20160001360,2016-01-20,11:10:00,6,Vehicle overturned (no collision),3,Wednesday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,298771,1,0,0,3,0,3,1,5,Not at intersection,3,100,
T20160001951,2016-01-20,17:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,299630,2,0,1,0,1,2,2,5,Not at intersection,2,100,Freeway
T20160005837,2016-01-20,18:10:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,307997,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20160001871,2016-01-20,19:25:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,36938,2,0,0,1,1,2,1,2,T intersection,3,050,Local Road
T20160001376,2016-01-20,11:00:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,37920,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Highway
T20160001328,2016-01-20,00:12:00,6,Vehicle overturned (no collision),3,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),5,298718,1,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20160001341,2016-01-20,08:15:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,298702,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20160001395,2016-01-20,23:35:00,2,Struck Pedestrian,4,Wednesday,105,PED WALKING AGAINST TRAFFIC.,3,299818,1,0,1,0,0,1,1,5,Not at intersection,2,888,Local Road
T20160001396,2016-01-20,05:05:00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL,5,16792,1,0,1,0,0,1,1,1,Cross intersection,2,080,Arterial Other
T20160001445,2016-01-20,08:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,298767,2,0,0,1,1,2,2,5,Not at intersection,3,100,Freeway
T20160006699,2016-01-20,08:40:00,6,Vehicle overturned (no collision),4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,301398,1,0,1,0,0,1,2,5,Not at intersection,2,999,
T20160001397,2016-01-20,23:00:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,298721,1,0,0,1,0,1,1,5,Not at intersection,3,060,
T20160001408,2016-01-20,16:00:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,298769,2,0,1,1,1,3,1,2,T intersection,2,060,Local Road
T20160001350,2016-01-20,08:15:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,46786,2,0,2,0,1,3,1,2,T intersection,2,080,Arterial Other
T20160001351,2016-01-20,11:20:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,54294,2,0,1,0,1,2,1,2,T intersection,2,090,Arterial Highway
T20160001352,2016-01-20,07:40:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,298780,1,0,0,1,0,1,1,5,Not at intersection,3,100,
T20160002488,2016-01-20,10:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,302909,3,0,0,1,2,3,1,5,Not at intersection,3,070,Arterial Highway
T20160001385,2016-01-20,14:45:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,36603,2,0,0,1,1,2,1,1,Cross intersection,3,040,Local Road
T20160001474,2016-01-20,07:35:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,168,2,0,1,0,1,2,2,2,T intersection,2,080,Arterial Highway
T20160001347,2016-01-20,07:30:00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE,5,41360,2,1,0,0,2,3,1,2,T intersection,1,060,Arterial Highway
T20160001358,2016-01-20,11:00:00,4,Collision with a fixed object,3,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,298713,1,0,1,0,1,2,1,5,Not at intersection,2,080,Arterial Other
T20160001581,2016-01-20,16:15:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,41812,2,0,1,0,1,2,2,2,T intersection,2,060,
T20160001391,2016-01-20,19:56:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,40784,2,0,0,1,2,3,1,1,Cross intersection,3,050,Local Road
T20160001384,2016-01-20,16:30:00,1,Collision with vehicle,4,Wednesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,299082,2,0,1,0,4,5,1,5,Not at intersection,2,100,Local Road
T20160001355,2016-01-20,08:50:00,6,Vehicle overturned (no collision),4,Wednesday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,298726,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20160001613,2016-01-20,12:38:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,298992,2,0,0,1,1,2,2,2,T intersection,3,050,Local Road
T20160001979,2016-01-20,14:30:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,204735,1,0,0,1,0,1,2,5,Not at intersection,3,040,Local Road
T20160001389,2016-01-20,16:45:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,58091,2,0,0,1,1,2,1,1,Cross intersection,3,100,Arterial Highway
T20160001335,2016-01-20,08:20:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,299056,1,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20160001336,2016-01-20,05:40:00,4,Collision with a fixed object,3,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,300849,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20160001337,2016-01-20,07:30:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,298963,2,0,0,1,2,3,1,5,Not at intersection,3,100,Freeway
T20160001356,2016-01-20,10:15:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,300352,1,0,0,1,1,2,1,5,Not at intersection,3,070,Arterial Other
T20160001387,2016-01-20,07:50:00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,304734,1,0,1,0,0,1,2,5,Not at intersection,2,060,Arterial Other
T20160001393,2016-01-20,14:55:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,29635,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Highway
T20160001464,2016-01-20,07:15:00,5,collision with some other object,4,Wednesday,191,LOAD OR MISSILE STRUCK VEHICLE,1,302704,2,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20160001349,2016-01-20,09:00:00,6,Vehicle overturned (no collision),3,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,357721,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20160001334,2016-01-20,07:15:00,1,Collision with vehicle,3,Wednesday,120,HEAD ON (NOT OVERTAKING),1,299032,2,0,1,0,1,2,1,5,Not at intersection,2,060,Local Road
T20160001705,2016-01-20,09:30:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,357731,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20160001378,2016-01-20,10:32:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,300276,1,0,0,3,0,3,1,5,Not at intersection,3,080,Local Road
T20160001374,2016-01-20,08:30:00,1,Collision with vehicle,4,Wednesday,131,LEFT REAR,1,299085,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20160001373,2016-01-20,15:11:00,1,Collision with vehicle,4,Wednesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,42825,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20160001372,2016-01-20,08:48:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,299452,5,0,1,2,3,6,1,5,Not at intersection,2,070,Arterial Highway
